title,id,description,link,image_link,price,condition,availability,gtin,brand,size,product_type,google_product_category,unit_pricing_base_measure,unit_pricing_measure,is_bundle
La Biosthétique Natural Skin 3/3 Medium Gold,021714,Med middel dækkeevne. Den blide foundation skaber vha. fugtgivende og plejende komponenter en silkeglat og naturlig teint.,https://www.labiosthetique.dk/natural-skin?childSku=4040218841985,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/n/a/natural_skin_3_3_medium_gold_390396_30ml_cfc3772.jpg/natural_skin_3_3_medium_gold_390396_30ml_cfc3772.jpg,"320,00 EUR",new,in stock,4040218841985,La Biosthétique,30 ml,Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,30 ml,FALSE
La Biosthétique Eye Performer White Sand,017803,"Den vandfaste eyeliner Eye Performer har en særdeles blød og farveintensiv tekstur, en spektakulær ydeevne og holder i meget lang tid - til strålende øjeblikke.",https://www.labiosthetique.dk/eye-performer?childSku=4040218866285,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/e/y/eye_performer_white_sand_354979_1_2g_86d1941.jpg/eye_performer_white_sand_354979_1_2g_86d1941.jpg,"189,00 EUR",new,in stock,4040218866285,La Biosthétique,"1,2 g",Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"1,2 g",FALSE
La Biosthétique Tender Blush Flushed Ruby,018514,Den elegante pudder-rouge Tender Blush definerer kindbenene og giver ansigtet karakter.,https://www.labiosthetique.dk/tender-blush?childSku=4040218881783,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/t/e/tender_blush_flushed_ruby_396618_3_5g_f1e46a2.jpg/tender_blush_flushed_ruby_396618_3_5g_f1e46a2.jpg,"240,00 EUR",new,in stock,4040218881783,La Biosthétique,"3,5 g",Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"3,5 g",FALSE
La Biosthétique Lush Lipstick Misty Melon,019536,Lush Lipstick indhyller læberne i forførende frisk farve og forkæler dem med udsøgte plejestoffer. Stickformen og drejemekanismen gør det let at påføre produktet. Perfekt velplejede læber og hurtig farveopfriskning – også når man er på farten.,https://www.labiosthetique.dk/lush-lipstick?childSku=4040218882483,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/l/u/lush_lipstick_misty_melon_396606_1_8g_118fed1.jpg/lush_lipstick_misty_melon_396606_1_8g_118fed1.jpg,"189,00 EUR",new,in stock,4040218882483,La Biosthétique,"1,8 g",Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"1,8 g",FALSE
La Biosthétique Automatic Pencil for Lips LL36 Ginger,017548,"Den vandfaste læbekonturpen fremtryller smukke, veldefinerede læber.",https://www.labiosthetique.dk/automatic-pencil-for-lips?childSku=4040218842982,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/a/u/automatic_pencil_for_lips_ll36_ginger_247665_0_28g_9341404.jpg/automatic_pencil_for_lips_ll36_ginger_247665_0_28g_9341404.jpg,"189,00 EUR",new,in stock,4040218842982,La Biosthétique,"0,28 g",Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"0,28 g",FALSE
La Biosthétique Brow Definer B04 Blonde,017662,"Brow Definer gør det let og enkelt at definere naturligt virkende bryn, at farve selv helt fine hår og at skabe nuancerede konturer. Den ultrafine spids tillader helt præcise linjer. Brow Definer indeholder naturlige, veganske virkestoffer og vitaminer.",https://www.labiosthetique.dk/brow-definer?childSku=4040218890082,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/b/r/brow_definer_b04_blonde_406092_0_09g_b84b4ea.jpg/brow_definer_b04_blonde_406092_0_09g_b84b4ea.jpg,"187,00 EUR",new,in stock,4040218890082,La Biosthétique,"0,09 g",Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"0,09 g",FALSE
La Biosthétique Perfect Skin 2/1 Medium Rose,021556,Den cremede foundation indeholder store mængder pigment og har høj dækevne. Den udligner nemt uregelmæssigheder i huden og giver langvarig perfektion.,https://www.labiosthetique.dk/perfect-skin?childSku=4040218878479,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/p/e/perfect_skin_2_1_medium_rose_391641_30ml_b94e5a2.jpg/perfect_skin_2_1_medium_rose_391641_30ml_b94e5a2.jpg,"300,00 EUR",new,in stock,4040218878479,La Biosthétique,30 ml,Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,30 ml,FALSE
La Biosthétique Øjenbrynspensel,031183,"Øjenbrynspenslen er et praktisk makeup-værktøj, når det gælder om at tegne og betone øjenbrynene præcist og nøjagtigt med pudder.",https://www.labiosthetique.dk/n-6-augenbrauenpinsel,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/n/_/n_6_augenbrauenpinsel_247873_1St_ck_6df8720.jpg/n_6_augenbrauenpinsel_247873_1St_ck_6df8720.jpg,"103,00 EUR",new,in stock,4040218769678,La Biosthétique,1 pcs,Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,1 pcs,FALSE
La Biosthétique Sunsation Terra,018245,Terracottafarvet pudder tryller en fantastisk bronzeagtig teint frem - som efter en dag på standen.,https://www.labiosthetique.dk/sunsation?childSku=4040218774078,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/u/sunsation_terra_247795_10g_da58a92.jpg/sunsation_terra_247795_10g_da58a92.jpg,"293,00 EUR",new,in stock,4040218774078,La Biosthétique,10 g,Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,10 g,FALSE
La Biosthétique Eye Make-up Remover,020163,Øjenmake-upfjerner renser blidt og skånende den sensible hud omkring øjnene og tilfører en herlig friskhed.,https://www.labiosthetique.dk/eye-make-up-remover,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/e/y/eye_make_up_remover_247651_100ml_83310eb.jpg/eye_make_up_remover_247651_100ml_83310eb.jpg,"189,00 EUR",new,in stock,4040218820478,La Biosthétique,100 ml,Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,1 l,100 ml,FALSE
