title,id,description,link,image_link,price,condition,availability,gtin,brand,size,product_type,google_product_category,unit_pricing_base_measure,unit_pricing_measure,is_bundle
La Biosthétique Eyeshadow Pen Macadamia,016966,"Kan anvendes både som øjenskygge eller Eyeliner: Eyeshadow Pen med sin bløde, cremet tekstur, er nem at påføre og fade ud.",https://www.labiosthetique.dk/eyeshadow-pen?childSku=4040218814293,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/e/y/eyeshadow_pen_macadamia_247575_1_4g_a242ab1.jpg/eyeshadow_pen_macadamia_247575_1_4g_a242ab1.jpg,"177,00 EUR",new,in stock,4040218814293,La Biosthétique,"1,4 g",Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"1,4 g",FALSE
La Biosthétique Sensual Lipstick Brilliant B236 Sparkling Sorbet,019462,Plejende læbestift med udsøgte olier.,https://www.labiosthetique.dk/sensual-lipstick-brilliant?childSku=4040218830293,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/e/sensual_lipstick_brilliant_b236_sparkling_sorbet_324229_3_3g_110340c.jpg/sensual_lipstick_brilliant_b236_sparkling_sorbet_324229_3_3g_110340c.jpg,"203,00 EUR",new,in stock,4040218830293,La Biosthétique,"3,3 g",Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"3,3 g",FALSE
La Biosthétique Volume Strengthening Shampoo,120772,"Den milde Strengthening Shampoo renser håret blidt, vitaliserer fint, tyndt hår, styrker og forsegler hårfibrene og skaber mærkbart mere tæthed og volumen.",https://www.labiosthetique.dk/volume-strengthening-shampoo?childSku=4040218843293,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/v/o/volume_strengthening_shampoo_247449_250ml_5bc44f8.jpg/volume_strengthening_shampoo_247449_250ml_5bc44f8.jpg,"211,00 EUR",new,in stock,4040218843293,La Biosthétique,250 ml,Hårpleje,Health & Beauty > Personal Care > Hair Care,1 l,250 ml,FALSE
La Biosthétique Dermosthétique Instant Lifting Eye Patch,002795,"De kølende øjenpads har en intensivt befugtende virkning, som straks beroliger og glatter huden omkring øjnene.",https://www.labiosthetique.dk/dermosthetique-age-3-instant-lifting-eye-patch,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/d/e/dermosth_tique_instant_lifting_eye_patch_247961_20St_ck_fcee1f3.jpg/dermosth_tique_instant_lifting_eye_patch_247961_20St_ck_fcee1f3.jpg,"548,00 EUR",new,in stock,4040218846393,La Biosthétique,20 pcs,Hud- & kropspleje,Health & Beauty > Personal Care > Cosmetics > Skin Care,,20 pcs,FALSE
La Biosthétique Magic Shadow 51 Pale Mauve,016518,Denne pudder-øjenskygge fremtryller magiske effekter på øjenlågene.,https://www.labiosthetique.dk/magic-shadow?childSku=4040218866193,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/m/a/magic_shadow_51_pale_mauve_354967_2_5g_26ea289.jpg/magic_shadow_51_pale_mauve_354967_2_5g_26ea289.jpg,"189,00 EUR",new,in stock,4040218866193,La Biosthétique,"2,5 g",Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"2,5 g",FALSE
La Biosthétique Perfect Skin 2/2 Medium Beige,021567,"Med sin perfekte dækkeevne sørger den flydende foundation for en jævn, naturligt plejet og mat teint med lang holdbarhed.",https://www.labiosthetique.dk/perfect-skin?childSku=4040218878493,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/p/e/perfect_skin_2_2_medium_beige_391647_30ml_c8fcf27.jpg/perfect_skin_2_2_medium_beige_391647_30ml_c8fcf27.jpg,"300,00 EUR",new,in stock,4040218878493,La Biosthétique,30 ml,Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,30 ml,FALSE
La Biosthétique Styling Brush,048796,"Denne hårbørste styler, friserer og sørger for mere volumen: En træbørste med vildsvine- og nylonbørster, der giver mere glans, tørrer hurtigere og giver mere fylde",https://www.labiosthetique.dk/styling-brush,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/t/styling_brush_342827_1St_ck_fbe586e.jpg/styling_brush_342827_1St_ck_fbe586e.jpg,"389,00 EUR",new,in stock,4040218781892,La Biosthétique,1 pcs,"Hårpleje,Styling","Health & Beauty > Personal Care > Hair Care,Health & Beauty > Personal Care > Hair Care > Hair Styling Products",,1 pcs,FALSE
La Biosthétique Spa Wellness Soap,003912,Blid wellness-sæbe til rensning af ansigt og krop,https://www.labiosthetique.dk/spa-wellness-soap?childSku=4040218856392,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/p/spa_wellness_soap_329815_150g_f6c2129.jpg/spa_wellness_soap_329815_150g_f6c2129.jpg,"152,00 EUR",new,in stock,4040218856392,La Biosthétique,150 g,Hud- & kropspleje,Health & Beauty > Personal Care > Cosmetics > Skin Care,1 kg,150 g,FALSE
La Biosthétique Eyeshadow Pen Blooming Grace,016312,"Kan anvendes både som øjenskygge eller Eyeliner: Eyeshadow Pen med sin bløde, cremet tekstur, er nem at påføre og fade ud.",https://www.labiosthetique.dk/eyeshadow-pen?childSku=4040218860191,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/e/y/eyeshadow_pen_blooming_grace_322643_1_4g_48ca459.jpg/eyeshadow_pen_blooming_grace_322643_1_4g_48ca459.jpg,"177,00 EUR",new,in stock,4040218860191,La Biosthétique,"1,4 g",Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"1,4 g",FALSE
La Biosthétique Long Hair Protective Conditioning Fluid,120045,"Leave in-plejefluid, som tilfører fugtighed og udligner hårets strukturforskelle samt beskytter mod hårbrud og skadelige miljøpåvirkninger.",https://www.labiosthetique.dk/long-hair-protective-conditioning-fluid-1,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/l/o/long_hair_protective_conditioning_fluid_386232_125ml_35ec887.jpg/long_hair_protective_conditioning_fluid_386232_125ml_35ec887.jpg,"236,00 EUR",new,in stock,4040218861891,La Biosthétique,125 ml,Hårpleje,Health & Beauty > Personal Care > Hair Care,1 l,125 ml,FALSE
