title,id,description,link,image_link,price,condition,availability,gtin,brand,size,product_type,google_product_category,unit_pricing_base_measure,unit_pricing_measure,is_bundle
La Biosthétique Frizz Control Smoothing Conditioner,120162,"Wygładzająca odżywka dyscyplinuje, nawilża, wygładza nierówności strukturalne na powierzchni włosów. Dzięki temu włosy stają się idealnie wygładzone, ujarzmione, łatwo się rozczesują i zyskują ochronę przed ponownym puszeniem.",https://www.labiosthetique.pl/frizz-control-smoothing-conditioner,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/f/r/frizz_control_smoothing_conditioner_247249_150ml_25e3465.jpg/frizz_control_smoothing_conditioner_247249_150ml_25e3465.jpg,"127,00 EUR",new,in stock,4040218838688,La Biosthétique,150 ml,Pielęgnacja włosów,Health & Beauty > Personal Care > Hair Care,1 l,150 ml,FALSE
La Biosthétique Homme Texture Pomade,110282,Pomada do układania włosów. Daje możliwość elastycznego utrwalenie i swobodnego ułożenie fryzury.,https://www.labiosthetique.pl/homme-texture-pomade,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/h/o/homme_texture_pomade_247267_75ml_3c6bc2b.jpg/homme_texture_pomade_247267_75ml_3c6bc2b.jpg,"137,00 EUR",new,in stock,4040218843088,La Biosthétique,75 ml,Stylizacja,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,1 l,75 ml,FALSE
La Biosthétique Artistic Hair Spray,110344,Super-szybkoschnący lakier do włosów w sprayu gwarantujący największe utrwalenie i umożliwiający tworzenie najbardziej niezwykłych fryzur.,https://www.labiosthetique.pl/artistic-hair-spray,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/a/r/artistic_hair_spray_398123_250ml_72af289.jpg/artistic_hair_spray_398123_250ml_72af289.jpg,"120,00 EUR",new,in stock,4040218869088,La Biosthétique,250 ml,Stylizacja,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,1 l,250 ml,FALSE
La Biosthétique Texturising Mousse,110279,Mus zapewniający przyczepną konsystencję.,https://www.labiosthetique.pl/texturising-mousse-1,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/t/e/texturising_mousse_389533_200ml_fa9fcf7.jpg/texturising_mousse_389533_200ml_fa9fcf7.jpg,"134,00 EUR",new,in stock,4040218870787,La Biosthétique,200 ml,Stylizacja,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,200 ml,FALSE
La Biosthétique Energising Aroma Complex,120002,"Kompleks zapachowy wykorzystuje terapeutyczną moc olejków eterycznych do stymulowania funkcji skóry głowy, regeneracji suchej skóry i zapewnienia pobudzającego poczucia dobrego samopoczucia.",https://www.labiosthetique.pl/energising-aroma-complex,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/e/n/energising_aroma_complex_382657_30ml_016d36a.jpg/energising_aroma_complex_382657_30ml_016d36a.jpg,"149,00 EUR",new,in stock,4040218874587,La Biosthétique,30 ml,Pielęgnacja włosów,Health & Beauty > Personal Care > Hair Care,1 l,30 ml,FALSE
La Biosthétique Eyeshadow Pen Camel,016361,"Praktyczny cień do powiek w kredce: szybko i łatwo tworzy doskonały, przydymiony oraz wodoodporny makijaż oczu",https://www.labiosthetique.pl/eyeshadow-pen?childSku=4040218847086,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/e/y/eyeshadow_pen_camel_280259_1_4g_f3cf141.jpg/eyeshadow_pen_camel_280259_1_4g_f3cf141.jpg,"90,00 EUR",new,in stock,4040218847086,La Biosthétique,"1,4 g",Makijaż,Health & Beauty > Personal Care > Cosmetics > Makeup,,"1,4 g",FALSE
La Biosthétique Spa Skin Perfecting Lifting Cream,003714,Pielęgnacja redukująca zmarszczki na szyi i dekolcie.,https://www.labiosthetique.pl/spa-skin-perfecting-lifting-cream,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/p/spa_skin_perfecting_lifting_cream_329797_75ml_8ab700b.jpg/spa_skin_perfecting_lifting_cream_329797_75ml_8ab700b.jpg,"152,00 EUR",new,in stock,4040218856286,La Biosthétique,75 ml,Pielęgnacja twarzy & ciała,Health & Beauty > Personal Care > Cosmetics > Skin Care,1 l,75 ml,FALSE
La Biosthétique Glam+Colour Creamy Caramel .02 .LB Colouring Mask,038242,"Glam Color to odżywka koloryzująca do włosów na bazie protein jedwabiu, która pielęgnuje włosy i odświeża ich kolor w ciągu 3 -10 minut dzięki właściwościom intensyfikującym kolor.",https://www.labiosthetique.pl/glam-colour-creamy-caramel-02-lb-colouring-mask,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/g/l/glam_colour_creamy_caramel_.02_.lb_colouring_mask_381807_200ml_ad68d61.jpg/glam_colour_creamy_caramel_.02_.lb_colouring_mask_381807_200ml_ad68d61.jpg,"185,00 EUR",new,in stock,4040218872286,La Biosthétique,200 ml,Pielęgnacja włosów,Health & Beauty > Personal Care > Hair Care,1 l,200 ml,FALSE
La Biosthétique Automatic Pencil for Eyes K25 Gold Olive,017679,Automatyczna wodoodporna kredka do oczu z pędzlem do smużenia i do podkreślenia oczu w kolorze golden olive. Wysoce napigmentowana.,https://www.labiosthetique.pl/automatic-pencil-for-eyes?childSku=4040218808285,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/a/u/automatic_pencil_for_eyes_k25_gold_olive_247633_0_28g_0e84ff7.jpg/automatic_pencil_for_eyes_k25_gold_olive_247633_0_28g_0e84ff7.jpg,"104,00 EUR",new,in stock,4040218808285,La Biosthétique,"0,28 g",Makijaż,Health & Beauty > Personal Care > Cosmetics > Makeup,,"0,28 g",FALSE
La Biosthétique Natural Skin 3/3 Medium Gold,021714,"Dzięki średniemu kryciu, nawilżającym i pielęgnującym składnikom, delikatny podkład tworzy jedwabistą, gładką i naturalnie jednolitą cerę.",https://www.labiosthetique.pl/natural-skin?childSku=4040218841985,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/n/a/natural_skin_3_3_medium_gold_390396_30ml_cfc3772.jpg/natural_skin_3_3_medium_gold_390396_30ml_cfc3772.jpg,"150,00 EUR",new,in stock,4040218841985,La Biosthétique,30 ml,Makijaż,Health & Beauty > Personal Care > Cosmetics > Makeup,,30 ml,FALSE
