title,id,description,link,image_link,price,condition,availability,gtin,brand,size,product_type,google_product_category,unit_pricing_base_measure,unit_pricing_measure,is_bundle
La Biosthétique Eyeshadow Pen Blooming Grace,016312,Can be used as an eyeshadow or an liner: Eyeshadow Pen with a soft and creamy texture that is easy to apply and blend,https://www.labiosthetique.ca/en/eyeshadow-pen?childSku=4040218860191,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/e/y/eyeshadow_pen_blooming_grace_322643_1_4g_48ca459.jpg/eyeshadow_pen_blooming_grace_322643_1_4g_48ca459.jpg,"43,00 CAD",new,in stock,4040218860191,La Biosthétique,"1,4 g",Make-Up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"1,4 g",FALSE
La Biosthétique Long Hair Protective Conditioning Fluid,120045,Protective conditioning hair fluid for long hair.,https://www.labiosthetique.ca/en/long-hair-protective-conditioning-fluid-1,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/l/o/long_hair_protective_conditioning_fluid_386232_125ml_35ec887.jpg/long_hair_protective_conditioning_fluid_386232_125ml_35ec887.jpg,"48,00 CAD",new,in stock,4040218861891,La Biosthétique,125 ml,Hair & scalp care,Health & Beauty > Personal Care > Hair Care,1 l,125 ml,FALSE
La Biosthétique Magic Shadow 54 Satin Mango,016594,The powder eyeshadow contains powdery color pigments to magically give the eyelids enchanting accents.,https://www.labiosthetique.ca/en/magic-shadow?childSku=4040218870091,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/m/a/magic_shadow_54_satin_mango_378589_2_5g_c94a2fa.jpg/magic_shadow_54_satin_mango_378589_2_5g_c94a2fa.jpg,"43,00 CAD",new,in stock,4040218870091,La Biosthétique,"2,5 g",Make-Up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"2,5 g",FALSE
La Biosthétique Spa Relaxing Body Lotion,002192,Relaxing body lotion,https://www.labiosthetique.ca/en/spa-relaxing-body-lotion?childSku=4040218855890,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/p/spa_relaxing_body_lotion_329677_250ml_05514d9.jpg/spa_relaxing_body_lotion_329677_250ml_05514d9.jpg,"48,00 CAD",new,in stock,4040218855890,La Biosthétique,250 ml,Skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,1 l,250 ml,FALSE
La Biosthétique Long Hair Refreshing Dry Shampoo,120701,A refreshing dry shampoo. Perfect for when you’re in a rush or your style just needs more volume and texture.,https://www.labiosthetique.ca/en/long-hair-refreshing-dry-shampoo-1,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/l/o/long_hair_refreshing_dry_shampoo_147647_75ml_ff0a66c.jpg/long_hair_refreshing_dry_shampoo_147647_75ml_ff0a66c.jpg,"25,00 CAD",new,in stock,4040218843989,La Biosthétique,75 ml,Hair & scalp care,Health & Beauty > Personal Care > Hair Care,,75 ml,FALSE
La Biosthétique Fresh Skin 4/5 Deep Brown,021052,"Moisturisers condition the skin, and balancing pigments reduce colour unevenness – for a naturally balanced complexion in one simple application!",https://www.labiosthetique.ca/en/fresh-skin?childSku=4040218856989,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/f/r/fresh_skin_4_5_deep_brown_260673_30ml_2a72c65.jpg/fresh_skin_4_5_deep_brown_260673_30ml_2a72c65.jpg,"62,00 CAD",new,in stock,4040218856989,La Biosthétique,30 ml,Make-Up,Health & Beauty > Personal Care > Cosmetics > Makeup,,30 ml,FALSE
La Biosthétique Frizz Control Smoothing Conditioner,120162,"Smoothing conditioner for stubborn, unruly hair.",https://www.labiosthetique.ca/en/frizz-control-smoothing-conditioner,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/f/r/frizz_control_smoothing_conditioner_247249_150ml_25e3465.jpg/frizz_control_smoothing_conditioner_247249_150ml_25e3465.jpg,"46,00 CAD",new,in stock,4040218838688,La Biosthétique,150 ml,Hair & scalp care,Health & Beauty > Personal Care > Hair Care,1 l,150 ml,FALSE
La Biosthétique Homme Texture Pomade,110282,Powder wax for men. Instantly gives fine hair much more lift and volume whilst improving structure and texture.,https://www.labiosthetique.ca/en/homme-texture-pomade,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/h/o/homme_texture_pomade_247267_75ml_3c6bc2b.jpg/homme_texture_pomade_247267_75ml_3c6bc2b.jpg,"40,00 CAD",new,in stock,4040218843088,La Biosthétique,75 ml,Styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,1 l,75 ml,FALSE
La Biosthétique Artistic Hair Spray,110344,The silicone-free non-aerosol hair spray fixes all styles with a strong hold and enables unusual looks thanks to a slightly delayed drying time.,https://www.labiosthetique.ca/en/artistic-hair-spray,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/a/r/artistic_hair_spray_398123_250ml_72af289.jpg/artistic_hair_spray_398123_250ml_72af289.jpg,"42,00 CAD",new,in stock,4040218869088,La Biosthétique,250 ml,Styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,1 l,250 ml,FALSE
La Biosthétique Eyeshadow Pen Camel,016361,Can be used as an eyeshadow or an liner: Eyeshadow Pen with a soft and creamy texture that is easy to apply and blend,https://www.labiosthetique.ca/en/eyeshadow-pen?childSku=4040218847086,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/e/y/eyeshadow_pen_camel_280259_1_4g_f3cf141.jpg/eyeshadow_pen_camel_280259_1_4g_f3cf141.jpg,"43,00 CAD",new,in stock,4040218847086,La Biosthétique,"1,4 g",Make-Up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"1,4 g",FALSE
