title,id,description,link,image_link,price,condition,availability,gtin,brand,size,product_type,google_product_category,unit_pricing_base_measure,unit_pricing_measure,is_bundle
La Biosthétique Homme Hair Beard Body Wash,003939,"3 in 1: Shower gel, shampoo and beard shampoo in one. This delightfully scented all in one product gently and reliably cleanses whilst conditioning skin and hair.",https://www.labiosthetique.co.uk/hair-beard-body-wash?childSku=4040218802597,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/h/o/homme_hair_beard_body_wash_247993_75ml_39d6dd2.jpg/homme_hair_beard_body_wash_247993_75ml_39d6dd2.jpg,"10,75 EUR",new,in stock,4040218802597,La Biosthétique,75 ml,"hair care,skin & body care","Health & Beauty > Personal Care > Hair Care,Health & Beauty > Personal Care > Cosmetics > Skin Care",1 l,75 ml,FALSE
La Biosthétique Comforting Hydro Toner,003737,"The soothing toner alleviates the symptoms of sensitive, irritated skin, supplies it with rich moisture and perfectly prepares it for the subsequent care steps. For all lovers of Visalix Sensitif this will be your new favorite product.",https://www.labiosthetique.co.uk/comforting-hydro-toner?childSku=4040218868197,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/c/o/comforting_hydro_toner_392037_50ml_8643769.jpg/comforting_hydro_toner_392037_50ml_8643769.jpg,"6,50 EUR",new,in stock,4040218868197,La Biosthétique,50 ml,skin & body care,Health & Beauty > Personal Care > Cosmetics > Skin Care,1 l,50 ml,FALSE
La Biosthétique Hairloss Control Scalp Concentrate,120931,"The scalp concentrate revitalises the hair roots and prolongs the life cycle of the hair. It uses differentiated effect mechanisms to combat hair loss, promote hair growth and significantly improve the quality and density of the hair.",https://www.labiosthetique.co.uk/hairloss-control-scalp-concentrate,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/h/a/hairloss_control_scalp_concentrate_384383_100ml_4e2f9e9.jpg/hairloss_control_scalp_concentrate_384383_100ml_4e2f9e9.jpg,"173,25 EUR",new,in stock,4040218871197,La Biosthétique,100 ml,hair care,Health & Beauty > Personal Care > Hair Care,1 l,100 ml,FALSE
La Biosthétique Clarifying Spot Gel,002739,Clarifying hydrogel for the targeted and effective treatment of areas of skin containing spots and blackheads. For all lovers ofLikopan Gel this will be your new favorite product.,https://www.labiosthetique.co.uk/clarifying-spot-gel,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/c/l/clarifying_spot_gel_396279_15ml_66db2a2.jpg/clarifying_spot_gel_396279_15ml_66db2a2.jpg,"17,00 EUR",new,in stock,4040218882797,La Biosthétique,15 ml,skin & body care,Health & Beauty > Personal Care > Cosmetics > Skin Care,1 l,15 ml,FALSE
La Biosthétique Formule Laque Fine,110407,"The hairspray Formule Laque Fine is specially geared towards the needs of fine hair. The fine hairspray provides body, volume and weightless hold.",https://www.labiosthetique.co.uk/formule-laque-fine,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/f/o/formule_laque_fine_280247_300ml_6e50ec1.jpg/formule_laque_fine_280247_300ml_6e50ec1.jpg,"23,75 EUR",new,in stock,4040218748796,La Biosthétique,300 ml,styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,1 l,300 ml,FALSE
La Biosthétique Automatic Pencil for Lips LL32 Rosewood,017449,The waterproof lip liner creates wonderfully defined lips.,https://www.labiosthetique.co.uk/automatic-pencil-for-lips?childSku=4040218774696,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/a/u/automatic_pencil_for_lips_ll32_rosewood_247661_0_28g_bcf0a7c.jpg/automatic_pencil_for_lips_ll32_rosewood_247661_0_28g_bcf0a7c.jpg,"26,50 EUR",new,in stock,4040218774696,La Biosthétique,"0,28 g",make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"0,28 g",FALSE
La Biosthétique Liquid Glam,021278,"The transparent and versatile glitter gel conjures up sparkling highlights on the skin and emphasises the eyes, cheekbones, lips or décolleté.",https://www.labiosthetique.co.uk/liquid-glam,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/l/i/liquid_glam_388847_4ml_0f1203c.jpg/liquid_glam_388847_4ml_0f1203c.jpg,"32,50 EUR",new,in stock,4040218876796,La Biosthétique,4 ml,make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,1 ml,4 ml,FALSE
La Biosthétique Shampooing Hydrotoxa,180255,"Shampooing Hydrotoxa is a deodorising active shampoo for straggly hair. It particularly gently cleanses and calms moist scalps, reduces perspiration and maintains the hair’s natural volume.",https://www.labiosthetique.co.uk/shampooing-hydrotoxa-180255,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/h/shampooing_hydrotoxa_247311_250ml_adbd04e.jpg/shampooing_hydrotoxa_247311_250ml_adbd04e.jpg,"27,00 EUR",new,in stock,4040218704495,La Biosthétique,250 ml,hair care,Health & Beauty > Personal Care > Hair Care,1 l,250 ml,FALSE
La Biosthétique Sun Care Stick SPF 50+,002628,The easily absorbed sun cream with SPF 50+ provides sensitive skin on the face and body with comprehensive protection against sunburn and deeper damage caused by UV radiation.,https://www.labiosthetique.co.uk/sun-care-stick-spf-50,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/u/sun_care_stick_spf_50_248079_8g_405648b.jpg/sun_care_stick_spf_50_248079_8g_405648b.jpg,"28,50 EUR",new,in stock,4040218848595,La Biosthétique,8 g,skin & body care,Health & Beauty > Personal Care > Cosmetics > Skin Care,1 kg,8 g,FALSE
La Biosthétique Colour Protection Structure Restoring Treatment,123212,"In two phases, the deep-conditioning hair care repairs and regenerates the internal and external structure of chemically stressed hair, strengthens the hair, prevents hair breakage and protects the hair against negative environmental influences and premature colour loss.",https://www.labiosthetique.co.uk/colour-protection-structure-restoring-treatment,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/c/o/colour_protection_structure_restoring_treatment_247177_1Set_89b3601.jpg/colour_protection_structure_restoring_treatment_247177_1Set_89b3601.jpg,"73,75 EUR",new,in stock,4040218849295,La Biosthétique,1 set,hair care,Health & Beauty > Personal Care > Hair Care,1 l,1 set,FALSE
La Biosthétique After Sun Soothing Hydro Spray,002241,The refreshing hydro spray instantly calms and relaxes sun-stressed skin and supplies valuable moisture.,https://www.labiosthetique.co.uk/after-sun-soothing-hydro-spray,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/a/f/after_sun_soothing_hydro_spray_356893_100ml_d6d8669.jpg/after_sun_soothing_hydro_spray_356893_100ml_d6d8669.jpg,"16,00 EUR",new,in stock,4040218863895,La Biosthétique,100 ml,skin & body care,Health & Beauty > Personal Care > Cosmetics > Skin Care,1 l,100 ml,FALSE
La Biosthétique Fortifying Shampoo,120613,"The mild shampoo fortifies the hair roots, gives weakened, brittle hair new strength and prepares the scalp for subsequent care to combat hair loss and hair growth disorders.",https://www.labiosthetique.co.uk/fortifying-shampoo,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/f/o/fortifying_shampoo_382571_250ml_a2d6f95.jpg/fortifying_shampoo_382571_250ml_a2d6f95.jpg,"33,00 EUR",new,in stock,4040218871395,La Biosthétique,250 ml,hair care,Health & Beauty > Personal Care > Hair Care,1 l,250 ml,FALSE
La Biosthétique Magic Shadow 47 Smooth Cappuccino,016756,The powder eyeshadow contains powdery colour pigments to magically give the eyelids enchanting accents.,https://www.labiosthetique.co.uk/magic-shadow?childSku=4040218824094,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/m/a/magic_shadow_47_smooth_cappuccino_247563_2_5g_52b48c6.jpg/magic_shadow_47_smooth_cappuccino_247563_2_5g_52b48c6.jpg,"28,10 EUR",new,in stock,4040218824094,La Biosthétique,"2,5 g",make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"2,5 g",FALSE
La Biosthétique Eyeshadow Pen Macadamia,016966,Can be used as an eyeshadow or an liner: Eyeshadow Pen with a soft and creamy texture that is easy to apply and blend,https://www.labiosthetique.co.uk/eyeshadow-pen?childSku=4040218814293,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/e/y/eyeshadow_pen_macadamia_247575_1_4g_a242ab1.jpg/eyeshadow_pen_macadamia_247575_1_4g_a242ab1.jpg,"25,50 EUR",new,in stock,4040218814293,La Biosthétique,"1,4 g",make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"1,4 g",FALSE
La Biosthétique Sensual Lipstick Brilliant B236 Sparkling Sorbet,019462,The lipstick contains high-quality conditioning oils for a film star pout.,https://www.labiosthetique.co.uk/sensual-lipstick-brilliant?childSku=4040218830293,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/e/sensual_lipstick_brilliant_b236_sparkling_sorbet_324229_3_3g_110340c.jpg/sensual_lipstick_brilliant_b236_sparkling_sorbet_324229_3_3g_110340c.jpg,"27,25 EUR",new,in stock,4040218830293,La Biosthétique,"3,3 g",make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"3,3 g",FALSE
La Biosthétique Volume Strengthening Shampoo,120772,"This mild Strengthening Shampoo gently cleanses the hair, revitalises fine and thin hair, strengthens and seals the hair fibres and creates noticeably more thickness and volume.",https://www.labiosthetique.co.uk/volume-strengthening-shampoo?childSku=4040218843293,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/v/o/volume_strengthening_shampoo_247449_250ml_5bc44f8.jpg/volume_strengthening_shampoo_247449_250ml_5bc44f8.jpg,"28,00 EUR",new,in stock,4040218843293,La Biosthétique,250 ml,hair care,Health & Beauty > Personal Care > Hair Care,1 l,250 ml,FALSE
La Biosthétique Dermosthétique Instant Lifting Eye Patch,002795,"Thanks to its unique hydrogel system, the cooling eye pad has an intensive moisturising effect, instantly calms the eyes and visibly smooths the eye area.",https://www.labiosthetique.co.uk/dermosthetique-age-3-instant-lifting-eye-patch,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/d/e/dermosth_tique_instant_lifting_eye_patch_247961_20St_ck_fcee1f3.jpg/dermosth_tique_instant_lifting_eye_patch_247961_20St_ck_fcee1f3.jpg,"57,75 EUR",new,in stock,4040218846393,La Biosthétique,20 pcs,skin & body care,Health & Beauty > Personal Care > Cosmetics > Skin Care,,20 pcs,FALSE
La Biosthétique Magic Shadow 51 Pale Mauve,016518,The powder eyeshadow contains powdery colour pigments to magically give the eyelids enchanting accents.,https://www.labiosthetique.co.uk/magic-shadow?childSku=4040218866193,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/m/a/magic_shadow_51_pale_mauve_354967_2_5g_26ea289.jpg/magic_shadow_51_pale_mauve_354967_2_5g_26ea289.jpg,"28,10 EUR",new,in stock,4040218866193,La Biosthétique,"2,5 g",make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"2,5 g",FALSE
La Biosthétique Styling Brush,048796,"This hairbrush styles the hair and gives it more volume: Wooden brush with wild boar and nylon bristles for more shine, fast drying and more body",https://www.labiosthetique.co.uk/styling-brush,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/t/styling_brush_342827_1St_ck_fbe586e.jpg/styling_brush_342827_1St_ck_fbe586e.jpg,"90,00 EUR",new,in stock,4040218781892,La Biosthétique,1 pcs,"hair care,styling","Health & Beauty > Personal Care > Hair Care,Health & Beauty > Personal Care > Hair Care > Hair Styling Products",,1 pcs,FALSE
La Biosthétique Spa Wellness Soap,003912,A gentle wellness soap for cleansing the face and body.,https://www.labiosthetique.co.uk/spa-wellness-soap?childSku=4040218856392,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/p/spa_wellness_soap_329815_150g_f6c2129.jpg/spa_wellness_soap_329815_150g_f6c2129.jpg,"24,75 EUR",new,in stock,4040218856392,La Biosthétique,150 g,skin & body care,Health & Beauty > Personal Care > Cosmetics > Skin Care,1 kg,150 g,FALSE
La Biosthétique Eyeshadow Pen Blooming Grace,016312,Can be used as an eyeshadow or an liner: Eyeshadow Pen with a soft and creamy texture that is easy to apply and blend,https://www.labiosthetique.co.uk/eyeshadow-pen?childSku=4040218860191,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/e/y/eyeshadow_pen_blooming_grace_322643_1_4g_48ca459.jpg/eyeshadow_pen_blooming_grace_322643_1_4g_48ca459.jpg,"25,50 EUR",new,in stock,4040218860191,La Biosthétique,"1,4 g",make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"1,4 g",FALSE
La Biosthétique Long Hair Protective Conditioning Fluid,120045,"Applied in a flash, the leave-in conditioning fluid gives the hair moisture, balances out structural differences and protects it from hair breakage, damaging pollution particles and other damaging environmental influences.",https://www.labiosthetique.co.uk/long-hair-protective-conditioning-fluid-1,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/l/o/long_hair_protective_conditioning_fluid_386232_125ml_35ec887.jpg/long_hair_protective_conditioning_fluid_386232_125ml_35ec887.jpg,"28,00 EUR",new,in stock,4040218861891,La Biosthétique,125 ml,hair care,Health & Beauty > Personal Care > Hair Care,1 l,125 ml,FALSE
La Biosthétique Magic Shadow 54 Satin Mango,016594,The powder eyeshadow contains powdery colour pigments to magically give the eyelids enchanting accents.,https://www.labiosthetique.co.uk/magic-shadow?childSku=4040218870091,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/m/a/magic_shadow_54_satin_mango_378589_2_5g_c94a2fa.jpg/magic_shadow_54_satin_mango_378589_2_5g_c94a2fa.jpg,"28,10 EUR",new,in stock,4040218870091,La Biosthétique,"2,5 g",make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"2,5 g",FALSE
La Biosthétique Sun Care Styling Lacquer,120253,"This summery scented non-aerosol hairspray has been especially developed for use outdoors. With its non-hydrosoluble UV filters, it protects sun-stressed hair and gives it perfect hold.",https://www.labiosthetique.co.uk/sun-care-styling-lacquer,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/u/sun_care_styling_lacquer_402607_200ml_5ccb900.jpg/sun_care_styling_lacquer_402607_200ml_5ccb900.jpg,"24,00 EUR",new,in stock,4040218837490,La Biosthétique,200 ml,"hair care,styling","Health & Beauty > Personal Care > Hair Care,Health & Beauty > Personal Care > Hair Care > Hair Styling Products",1 l,200 ml,FALSE
La Biosthétique Spa Relaxing Body Lotion,002192,Relaxing body lotion,https://www.labiosthetique.co.uk/spa-relaxing-body-lotion?childSku=4040218855890,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/p/spa_relaxing_body_lotion_329677_250ml_05514d9.jpg/spa_relaxing_body_lotion_329677_250ml_05514d9.jpg,"29,25 EUR",new,in stock,4040218855890,La Biosthétique,250 ml,skin & body care,Health & Beauty > Personal Care > Cosmetics > Skin Care,1 l,250 ml,FALSE
La Biosthétique Brilliant Nail Merlot,020425,Brilliant Nail nail polish gives finger and toe nails a cheeky look with high shine and is also long-lasting,https://www.labiosthetique.co.uk/brilliant-nail?childSku=4040218866490,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/b/r/brilliant_nail_merlot_355013_8ml_f687a9f.jpg/brilliant_nail_merlot_355013_8ml_f687a9f.jpg,"18,50 EUR",new,in stock,4040218866490,La Biosthétique,8 ml,make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,8 ml,FALSE
La Biosthétique Long Hair Refreshing Dry Shampoo,120701,"With the finest rice starch powder, Refresh Dry Shampoo absorbs surplus oils. Roots and lengths are naturally refreshed. The hair smells good, has loose volume and feels freshly washed.",https://www.labiosthetique.co.uk/long-hair-refreshing-dry-shampoo-1,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/l/o/long_hair_refreshing_dry_shampoo_147647_75ml_ff0a66c.jpg/long_hair_refreshing_dry_shampoo_147647_75ml_ff0a66c.jpg,"16,75 EUR",new,in stock,4040218843989,La Biosthétique,75 ml,hair care,Health & Beauty > Personal Care > Hair Care,,75 ml,FALSE
La Biosthétique Fresh Skin 4/5 Deep Brown,021052,"Moisturisers condition the skin, and balancing pigments reduce colour unevenness – for a naturally balanced complexion in one simple application!",https://www.labiosthetique.co.uk/fresh-skin?childSku=4040218856989,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/f/r/fresh_skin_4_5_deep_brown_260673_30ml_2a72c65.jpg/fresh_skin_4_5_deep_brown_260673_30ml_2a72c65.jpg,"27,75 EUR",new,in stock,4040218856989,La Biosthétique,30 ml,make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,30 ml,FALSE
La Biosthétique Shampooing Lipokérine B,180010,"Lipokérine B structurising shampoo provides extremely mild and particularly gentle cleansing of dry scalps and brittle hair, as well as care, shine and softness.",https://www.labiosthetique.co.uk/shampooing-lipokerine-b-180010,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/h/shampooing_lipok_rine_b_133861_250ml_b5cb0b3.jpg/shampooing_lipok_rine_b_133861_250ml_b5cb0b3.jpg,"27,00 EUR",new,in stock,4040218704488,La Biosthétique,250 ml,hair care,Health & Beauty > Personal Care > Hair Care,,250 ml,FALSE
La Biosthétique Clair de Teint Sensitif,003035,Biomimetic emulsion that is particularly suitable for sensitive skin: Gently cleanses and makes the skin look clear and radiantly beautiful,https://www.labiosthetique.co.uk/clair-de-teint-sensitif?childSku=4040218792188,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/c/l/clair_de_teint_sensitif_387209_50ml_5490d9f.jpg/clair_de_teint_sensitif_387209_50ml_5490d9f.jpg,"10,00 EUR",new,in stock,4040218792188,La Biosthétique,50 ml,skin & body care,Health & Beauty > Personal Care > Cosmetics > Skin Care,1 l,50 ml,FALSE
La Biosthétique Frizz Control Smoothing Conditioner,120162,"Smoothing Conditioner noticeably calms, conditions and smooths the structure of stubborn hair, and provides softness and lasting shape.",https://www.labiosthetique.co.uk/frizz-control-smoothing-conditioner,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/f/r/frizz_control_smoothing_conditioner_247249_150ml_25e3465.jpg/frizz_control_smoothing_conditioner_247249_150ml_25e3465.jpg,"27,75 EUR",new,in stock,4040218838688,La Biosthétique,150 ml,hair care,Health & Beauty > Personal Care > Hair Care,1 l,150 ml,FALSE
La Biosthétique Homme Texture Pomade,110282,"Water-based and uncomplicated: The modern version of the pomade creates reshapeable styles with natural definition, customisable hold and a silky matte effect.",https://www.labiosthetique.co.uk/homme-texture-pomade,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/h/o/homme_texture_pomade_247267_75ml_3c6bc2b.jpg/homme_texture_pomade_247267_75ml_3c6bc2b.jpg,"27,00 EUR",new,in stock,4040218843088,La Biosthétique,75 ml,styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,1 l,75 ml,FALSE
La Biosthétique Artistic Hair Spray,110344,The silicone-free non-aerosol hair spray fixes all styles with a strong hold and enables unusual looks thanks to a slightly delayed drying time.,https://www.labiosthetique.co.uk/artistic-hair-spray,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/a/r/artistic_hair_spray_398123_250ml_72af289.jpg/artistic_hair_spray_398123_250ml_72af289.jpg,"26,75 EUR",new,in stock,4040218869088,La Biosthétique,250 ml,styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,1 l,250 ml,FALSE
La Biosthétique Energising Aroma Complex,120002,"The aroma complex utilises the therapeutic powers of essential oils to stimulate scalp functions, regenerate dry skin and provide an invigorating feeling of well-being.",https://www.labiosthetique.co.uk/energising-aroma-complex,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/e/n/energising_aroma_complex_382657_30ml_016d36a.jpg/energising_aroma_complex_382657_30ml_016d36a.jpg,"42,00 EUR",new,in stock,4040218874587,La Biosthétique,30 ml,hair care,Health & Beauty > Personal Care > Hair Care,1 l,30 ml,FALSE
La Biosthétique Eyeshadow Pen Camel,016361,Can be used as an eyeshadow or an liner: Eyeshadow Pen with a soft and creamy texture that is easy to apply and blend,https://www.labiosthetique.co.uk/eyeshadow-pen?childSku=4040218847086,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/e/y/eyeshadow_pen_camel_280259_1_4g_f3cf141.jpg/eyeshadow_pen_camel_280259_1_4g_f3cf141.jpg,"25,50 EUR",new,in stock,4040218847086,La Biosthétique,"1,4 g",make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"1,4 g",FALSE
La Biosthétique Pencil for Eyes Forest Silk,017502,"The wonderfully soft eye pencil features a uniquely silky texture for high-precision application and naturally wide awake, beautifully radiant eyes",https://www.labiosthetique.co.uk/pencil-for-eyes?childSku=4040218855586,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/p/e/pencil_for_eyes_forest_silk_259679_1_06g_12ea3f8.jpg/pencil_for_eyes_forest_silk_259679_1_06g_12ea3f8.jpg,"24,25 EUR",new,in stock,4040218855586,La Biosthétique,"1,06 g",make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"1,06 g",FALSE
La Biosthétique Spa Skin Perfecting Lifting Cream,003714,Wrinkle-reducing care for the neck and décolleté.,https://www.labiosthetique.co.uk/spa-skin-perfecting-lifting-cream,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/p/spa_skin_perfecting_lifting_cream_329797_75ml_8ab700b.jpg/spa_skin_perfecting_lifting_cream_329797_75ml_8ab700b.jpg,"34,75 EUR",new,in stock,4040218856286,La Biosthétique,75 ml,skin & body care,Health & Beauty > Personal Care > Cosmetics > Skin Care,1 l,75 ml,FALSE
La Biosthétique Eyeshadow Pen Rosebud,016332,Can be used as an eyeshadow or an liner: Eyeshadow Pen with a soft and creamy texture that is easy to apply and blend,https://www.labiosthetique.co.uk/eyeshadow-pen?childSku=4040218869286,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/e/y/eyeshadow_pen_rosebud_378571_1_4g_24c8fb7.jpg/eyeshadow_pen_rosebud_378571_1_4g_24c8fb7.jpg,"25,50 EUR",new,in stock,4040218869286,La Biosthétique,"1,4 g",make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"1,4 g",FALSE
