title;id;description;link;image_link;price;condition;availability;gtin;brand;size;product_type;google_product_category;unit_pricing_base_measure;unit_pricing_measure;is_bundle
La Biosthétique Fortifying Shampoo;120613;Lo shampoo delicato rinforza le radici dei capelli, ridona vigore ai capelli indeboliti e fragili e prepara il cuoio capelluto ai trattamenti successivi anticaduta e contro i disturbi della crescita.;https://www.labiosthetique.it/fortifying-shampoo;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/f/o/fortifying_shampoo_382571_250ml_a2d6f95.jpg/fortifying_shampoo_382571_250ml_a2d6f95.jpg;32,50 EUR;new;in stock;4040218871395;La Biosthétique;250 ml;Hair & Scalp Care;Health & Beauty > Personal Care > Hair Care;1 l;250 ml;FALSE
La Biosthétique Highlighter Trio;PF0095;Cipria setosa con brillantezza iridescente per una pelle vellutata e un incarnato luminoso naturale;https://www.labiosthetique.it/highlighter-trio;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/h/i/highlighter_trio_247793_c4e7ab1.jpg/highlighter_trio_247793_c4e7ab1.jpg;0,00 EUR;new;in stock;4040999PF0095;La Biosthétique;;Make-up;Health & Beauty > Personal Care > Cosmetics > Makeup;;;FALSE
La Biosthétique Portasapone;053518;Un Highlight per gli occhi in qualsiasi bagno: questo porta sapone dal design lineare e pulito dona a qualsiasi ambiente un certo non so che, grazie anche alla straordinaria profumazione SPA del sapone stesso.;https://www.labiosthetique.it/seifenschale;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/e/seifenschale_280291_1St_ck_af203e0.jpg/seifenschale_280291_1St_ck_af203e0.jpg;12,00 EUR;new;in stock;4040218806694;La Biosthétique;1 pcs;Trattamenti pelle;Health & Beauty > Personal Care > Cosmetics > Skin Care;;1 pcs;FALSE
La Biosthétique Brow Definer B01 Dark Brown;017622;La stilosa e slanciata Brow Definer definisce senza sforzo sopracciglia precise, dall'effetto naturale, includendo anche i peletti più piccoli e sfumandone i contorni. Basta girare la punta ultra sottile e il gioco è fatto. Con ingredienti vegan, naturali e vitamine trattanti.;https://www.labiosthetique.it/brow-definer?childSku=4040218889994;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/b/r/brow_definer_b01_dark_brown_406083_0_09g_16b83b4.jpg/brow_definer_b01_dark_brown_406083_0_09g_16b83b4.jpg;24,50 EUR;new;in stock;4040218889994;La Biosthétique;0,09 g;Make-up;Health & Beauty > Personal Care > Cosmetics > Makeup;;0,09 g;FALSE
La Biosthétique Eyeshadow Pen Macadamia;016966;Utilizzabile sia come eyeliner che come ombretto: Eyeshadow Pen dalla consistenza cremosa, facile da stendere e sfumare.;https://www.labiosthetique.it/eyeshadow-pen?childSku=4040218814293;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/e/y/eyeshadow_pen_macadamia_247575_1_4g_a242ab1.jpg/eyeshadow_pen_macadamia_247575_1_4g_a242ab1.jpg;23,50 EUR;new;in stock;4040218814293;La Biosthétique;1,4 g;Make-up;Health & Beauty > Personal Care > Cosmetics > Makeup;;1,4 g;FALSE
La Biosthétique Sensual Lipstick Brilliant B236 Sparkling Sorbet;019462;Con i suoi oli preziosi questo rossetto trasforma le labbra in calamite per baci, degne delle star hollywoodiane.;https://www.labiosthetique.it/sensual-lipstick-brilliant?childSku=4040218830293;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/e/sensual_lipstick_brilliant_b236_sparkling_sorbet_324229_3_3g_110340c.jpg/sensual_lipstick_brilliant_b236_sparkling_sorbet_324229_3_3g_110340c.jpg;27,00 EUR;new;in stock;4040218830293;La Biosthétique;3,3 g;Make-up;Health & Beauty > Personal Care > Cosmetics > Makeup;;3,3 g;FALSE
La Biosthétique Volume Strengthening Shampoo;120772;Strengthening Shampoo deterge i capelli delicatamente, rivitalizza quelli fini e sottili, rinforzandone le fibre e rendendoli sensibilmente più spessi e voluminosi.;https://www.labiosthetique.it/volume-strengthening-shampoo?childSku=4040218843293;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/v/o/volume_strengthening_shampoo_247449_250ml_5bc44f8.jpg/volume_strengthening_shampoo_247449_250ml_5bc44f8.jpg;28,00 EUR;new;in stock;4040218843293;La Biosthétique;250 ml;Hair & Scalp Care;Health & Beauty > Personal Care > Hair Care;1 l;250 ml;FALSE
La Biosthétique Fresh Skin 2/1 Medium Rose;021015;Agenti idratanti trattano la pelle, pigmenti equilibranti riducono le discromie: per un incarnato naturalmente omogeneo in un unico, semplice gesto!;https://www.labiosthetique.it/fresh-skin?childSku=4040218845693;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/f/r/fresh_skin_2_1_medium_rose_247813_30ml_b1e7d35.jpg/fresh_skin_2_1_medium_rose_247813_30ml_b1e7d35.jpg;35,50 EUR;new;in stock;4040218845693;La Biosthétique;30 ml;Make-up;Health & Beauty > Personal Care > Cosmetics > Makeup;;30 ml;FALSE
La Biosthétique Dermosthétique Instant Lifting Eye Patch;002795;Grazie al suo esclusivo sistema in idro-gel, il patch per occhi rinfrescante agisce in maniera intensamente idratante, esercita un effetto decongestionante immediato e distende visibilmente il contorno occhi.;https://www.labiosthetique.it/dermosthetique-age-3-instant-lifting-eye-patch;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/d/e/dermosth_tique_instant_lifting_eye_patch_247961_20St_ck_fcee1f3.jpg/dermosth_tique_instant_lifting_eye_patch_247961_20St_ck_fcee1f3.jpg;70,50 EUR;new;in stock;4040218846393;La Biosthétique;20 pcs;Trattamenti pelle;Health & Beauty > Personal Care > Cosmetics > Skin Care;;20 pcs;FALSE
La Biosthétique Perfect Skin 2/2 Medium Beige;021567;Con un potere coprente perfetto, questo fondotinta liquido garantisce un incarnato matt, curato ma naturale, impeccabile a lungo.;https://www.labiosthetique.it/perfect-skin?childSku=4040218878493;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/p/e/perfect_skin_2_2_medium_beige_391647_30ml_c8fcf27.jpg/perfect_skin_2_2_medium_beige_391647_30ml_c8fcf27.jpg;39,50 EUR;new;in stock;4040218878493;La Biosthétique;30 ml;Make-up;Health & Beauty > Personal Care > Cosmetics > Makeup;;30 ml;FALSE
