id;name;category;text1;text2;text3;text4;text5;text6;text7;text8;text9;text10;link1Text;link1Url;link2Text;link2Url;link3Text;link3Url;image1ImageUrl;image1AltText;image1Link;image2ImageUrl;image2AltText;image2Link;image3ImageUrl;image3AltText;image3Link;image4ImageUrl;image4AltText;image4Link;image5ImageUrl;image5AltText;image5Link;image6ImageUrl;image6AltText;image6Link;additionalData1;additionalData2;additionalData3;additionalData4;additionalData5;additionalData6;additionalData7;additionalData8;additionalData9;additionalData10;additionalData11;additionalData12;additionalData13;additionalData14;additionalData15;additionalData16;additionalData17;additionalData18;additionalData19;additionalData20
120253;Sun Care Styling Lacquer;hair care,styling;Sun Care Styling Lacquer;;;;;;;;;;;https://www.labiosthetique.co.uk/sun-care-styling-lacquer;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/u/sun_care_styling_lacquer_402607_200ml_5ccb900.jpg/sun_care_styling_lacquer_402607_200ml_5ccb900.jpg;;https://www.labiosthetique.co.uk/sun-care-styling-lacquer;;;;;;;;;;;;;;;;Styling hairspray with added sun care;;;;;;;;;;;;;;;;;;;
002192;Spa Relaxing Body Lotion;skin & body care;Spa Relaxing Body Lotion;;;;;;;;;;;https://www.labiosthetique.co.uk/spa-relaxing-body-lotion?childSku=4040218855890;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/p/spa_relaxing_body_lotion_329677_250ml_05514d9.jpg/spa_relaxing_body_lotion_329677_250ml_05514d9.jpg;;https://www.labiosthetique.co.uk/spa-relaxing-body-lotion?childSku=4040218855890;;;;;;;;;;;;;;;;Relaxing body lotion;;;;;;;;;;;;;;;;;;;
020425;Brilliant Nail Merlot;make-up;Brilliant Nail Merlot;;;;;;;;;;;https://www.labiosthetique.co.uk/brilliant-nail?childSku=4040218866490;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/b/r/brilliant_nail_merlot_355013_8ml_f687a9f.jpg/brilliant_nail_merlot_355013_8ml_f687a9f.jpg;;https://www.labiosthetique.co.uk/brilliant-nail?childSku=4040218866490;;;;;;;;;;;;;;;;Long-lasting, high-gloss nail polish;;;;;;;;;;;;;;;;;;;
120701;Long Hair Refreshing Dry Shampoo;hair care;Long Hair Refreshing Dry Shampoo;;;;;;;;;;;https://www.labiosthetique.co.uk/long-hair-refreshing-dry-shampoo-1;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/l/o/long_hair_refreshing_dry_shampoo_147647_75ml_ff0a66c.jpg/long_hair_refreshing_dry_shampoo_147647_75ml_ff0a66c.jpg;;https://www.labiosthetique.co.uk/long-hair-refreshing-dry-shampoo-1;;;;;;;;;;;;;;;;Refreshing dry shampoo;;;;;;;;;;;;;;;;;;;
021052;Fresh Skin 4/5 Deep Brown;make-up;Fresh Skin 4/5 Deep Brown;;;;;;;;;;;https://www.labiosthetique.co.uk/fresh-skin?childSku=4040218856989;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/f/r/fresh_skin_4_5_deep_brown_260673_30ml_2a72c65.jpg/fresh_skin_4_5_deep_brown_260673_30ml_2a72c65.jpg;;https://www.labiosthetique.co.uk/fresh-skin?childSku=4040218856989;;;;;;;;;;;;;;;;Tinted moisturising cream;;;;;;;;;;;;;;;;;;;
180010;Shampooing Lipokérine B;hair care;Shampooing Lipokérine B;;;;;;;;;;;https://www.labiosthetique.co.uk/shampooing-lipokerine-b-180010;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/h/shampooing_lipok_rine_b_133861_250ml_b5cb0b3.jpg/shampooing_lipok_rine_b_133861_250ml_b5cb0b3.jpg;;https://www.labiosthetique.co.uk/shampooing-lipokerine-b-180010;;;;;;;;;;;;;;;;Shampoo for Dry Scalp. Gently cleanses the scalp, aiding rehydration and giving softness and bounce to the hair.;;;;;;;;;;;;;;;;;;;
120162;Frizz Control Smoothing Conditioner;hair care;Frizz Control Smoothing Conditioner;;;;;;;;;;;https://www.labiosthetique.co.uk/frizz-control-smoothing-conditioner;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/f/r/frizz_control_smoothing_conditioner_247249_150ml_25e3465.jpg/frizz_control_smoothing_conditioner_247249_150ml_25e3465.jpg;;https://www.labiosthetique.co.uk/frizz-control-smoothing-conditioner;;;;;;;;;;;;;;;;For unruly and stubborn hair.;;;;;;;;;;;;;;;;;;;
110282;Homme Texture Pomade;styling;Homme Texture Pomade;;;;;;;;;;;https://www.labiosthetique.co.uk/homme-texture-pomade;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/h/o/homme_texture_pomade_247267_75ml_3c6bc2b.jpg/homme_texture_pomade_247267_75ml_3c6bc2b.jpg;;https://www.labiosthetique.co.uk/homme-texture-pomade;;;;;;;;;;;;;;;;Water-based pomade for controlled texture;;;;;;;;;;;;;;;;;;;
110344;Artistic Hair Spray;styling;Artistic Hair Spray;;;;;;;;;;;https://www.labiosthetique.co.uk/artistic-hair-spray;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/a/r/artistic_hair_spray_398123_250ml_72af289.jpg/artistic_hair_spray_398123_250ml_72af289.jpg;;https://www.labiosthetique.co.uk/artistic-hair-spray;;;;;;;;;;;;;;;;Hairspray for creative looks;;;;;;;;;;;;;;;;;;;
120002;Energising Aroma Complex;hair care;Energising Aroma Complex;;;;;;;;;;;https://www.labiosthetique.co.uk/energising-aroma-complex;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/e/n/energising_aroma_complex_382657_30ml_016d36a.jpg/energising_aroma_complex_382657_30ml_016d36a.jpg;;https://www.labiosthetique.co.uk/energising-aroma-complex;;;;;;;;;;;;;;;;Invigorating flavour complex;;;;;;;;;;;;;;;;;;;
