id,gtin,title,brand,link,price,description,image_link,availability,quantity_to_sell_on_facebook,fb_product_category,google_product_category,currency,custom_label_0,custom_label_1,custom_label_2,custom_label_3,size,gender,condition,shipping
120711,4040218849271,Colour Protection Shine Restoring Conditioner,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/colour-protection-shine-restoring-conditioner?childSku=4040218849271,15.00 EUR,"Ohne zu beschweren, entwirrt und pflegt der Conditioner chemisch behandeltes Haar, schließt Farbpigmente im Haarinneren ein, schützt vor negativen Umwelteinflüssen und sorgt für Geschmeidigkeit, Farbbrillanz und Glanz.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/c/o/colour_protection_shine_restoring_conditioner_247171_50ml_a9a813b.jpg/colour_protection_shine_restoring_conditioner_247171_50ml_a9a813b.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Colour Protection,,,50 ml,unisex,new,DE:::4.50 EUR
120396,4040218856071,Spa Wellness Hair Conditioner,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/spa-wellness-hair-conditioner-120396,28.00 EUR,Wellness-Haarpflegespülung für die tägliche Pflege nach dem Waschen.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/s/p/spa_wellness_hair_conditioner_329903_250ml_d183626.jpg/spa_wellness_hair_conditioner_329903_250ml_d183626.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Spa,,,250 ml,unisex,new,DE:::4.50 EUR
020419,4040218860771,Brilliant Nail Mocha,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/brilliant-nail?childSku=4040218860771,18.50 EUR,Der Nagellack Brilliant Nail peppt Hand- und Fußnägel frech auf und bringt sie auf Hochglanz – langanhaltend.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/b/r/brilliant_nail_mocha_322675_9ml_f712b98.jpg/brilliant_nail_mocha_322675_9ml_f712b98.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,9 ml,unisex,new,DE:::4.50 EUR
002961,4040218863871,Dermosthétique Lifting Eye Cream,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/dermosthetique-age-lifting-eye-cream,65.00 EUR,Mit viel Feuchtigkeit und starken Antioxidanzien auf pflanzlicher Basis wirkt die straffende Augenpflegecreme Müdigkeits- und Alterungserscheinungen der Haut in der Augenpartie entgegen.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/d/e/dermosth_tique_lifting_eye_cream_355961_15ml_98d4d57.jpg/dermosth_tique_lifting_eye_cream_355961_15ml_98d4d57.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Dermosthétique Skin,,,15 ml,unisex,new,DE:::0.00 EUR
003607,4040218879971,Comforting Lipid Cream,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/comforting-lipid-cream?childSku=4040218879971,12.00 EUR,"Die nährende, intensiv pflegende Lipidcreme beruhigt trockene, irritierte Haut, stabilisiert ihre natürlichen Schutzfunktionen und optimiert den Feuchtigkeitsgehalt. Für alle Liebhaber von Douceur Sensitive Riche wird dies Ihr neues Lieblingsprodukt.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/c/o/comforting_lipid_cream_391993_10ml_fe70e06.jpg/comforting_lipid_cream_391993_10ml_fe70e06.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Méthode Sensitive,,,10 ml,unisex,new,DE:::4.50 EUR
020428,4040218618570,Manicare,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/manicare-1,30.50 EUR,Das Handpeeling Manicare zaubert im Handumdrehen mit feinstem Himalayasalz und erlesenen Ölen traumhaft schöne Hände.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/m/a/manicare_138369_100ml_b39264a.jpg/manicare_138369_100ml_b39264a.jpg,in stock,100,"health & beauty > beauty > skin care,health & beauty > beauty > makeup","Health & Beauty > Personal Care > Cosmetics > Skin Care,Health & Beauty > Personal Care > Cosmetics > Makeup",EUR,"Haut- & Körperpflege,Make-Up",,,,100 ml,femal,new,DE:::0.00 EUR
019004,4040218879070,Automatic Pencil for Lips LL37 Magnolia,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/automatic-pencil-for-lips?childSku=4040218879070,24.50 EUR,"Der wasserfeste Lippenkonturen-Stift zaubert wunderschöne, definierte Lippen.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/a/u/automatic_pencil_for_lips_ll37_magnolia_280267_0_28g_c788f1c.jpg/automatic_pencil_for_lips_ll37_magnolia_280267_0_28g_c788f1c.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,"0,28 g",unisex,new,DE:::4.50 EUR
120616,4040218828269,Long Hair Protective Volumising Shampoo,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/long-hair-protective-volumising-shampoo-pf0127?childSku=4040218828269,30.00 EUR,"Das sanfte Mizellen Shampoo reinigt tiefenwirksam, gleicht die Haarstruktur aus, schützt vor schädigenden Umwelteinflüssen und schenkt dem Haar Volumen.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/l/o/long_hair_protective_volumising_shampoo_247283_250ml_267ade2.jpg/long_hair_protective_volumising_shampoo_247283_250ml_267ade2.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Long Hair,,,250 ml,unisex,new,DE:::4.50 EUR
120809,4040218837469,After Sun Hair & Body Shampoo,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/after-sun-hair-body-shampoo-120809,24.00 EUR,"Das sanfte Shampoo reinigt Haare und Körper nach der Sonne, entfernt Meer- und Chlorwasserrückstände und schützt das Haar, damit es länger seine Farbbrillanz bewahrt.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/a/f/after_sun_hair_body_shampoo_247391_250ml_75c645b.jpg/after_sun_hair_body_shampoo_247391_250ml_75c645b.jpg,in stock,100,"health & beauty > beauty > skin care,health & beauty > beauty > hair care & styling","Health & Beauty > Personal Care > Cosmetics > Skin Care,Health & Beauty > Personal Care > Hair Care",EUR,"Haut- & Körperpflege,Haarpflege",Soleil,Topseller,,250 ml,unisex,new,DE:::4.50 EUR
110237,4040218868869,Molding Cream,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/molding-cream-1,26.50 EUR,"Die Modelliercreme bringt glattes wie lockiges Haar geschmeidig in Form und gibt leichten, geschmeidigen Halt.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/m/o/molding_cream_368335_75ml_0d9b0d4.jpg/molding_cream_368335_75ml_0d9b0d4.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,Shape,,,75 ml,unisex,new,DE:::4.50 EUR
017609,4040218765168,Automatic Pencil for Brows B01 Dark Brown,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/automatic-pencil-for-brows?childSku=4040218765168,24.50 EUR,"Der wasserfeste Augenbrauenstift zaubert eine makellose, gepflegte und perfekt geformte Augenbrauenlinie und verleiht ein natürliches Finish.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/a/u/automatic_pencil_for_brows_b01_dark_brown_247613_0_28g_648f808.jpg/automatic_pencil_for_brows_b01_dark_brown_247613_0_28g_648f808.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,"0,28 g",femal,new,DE:::4.50 EUR
016585,4040218829068,Magic Shadow 48 Sheer Taupe,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/magic-shadow?childSku=4040218829068,24.50 EUR,Der Puder-Lidschatten zaubert mit seinen pudrigen Farbpigmenten magische Akzente auf die Augenlider.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/m/a/magic_shadow_48_sheer_taupe_247559_2_5g_a0d1415.jpg/magic_shadow_48_sheer_taupe_247559_2_5g_a0d1415.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,"2,5 g",femal,new,DE:::4.50 EUR
110782,4040218868968,Taming Fluid,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/taming-fluid,25.00 EUR,"Das thermoaktivierte Fluid schützt beim Hitzestyling, bändigt das Haar und glättet es langanhaltend.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/t/a/taming_fluid_398090_150ml_d218c14.jpg/taming_fluid_398090_150ml_d218c14.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,,,,150 ml,unisex,new,DE:::4.50 EUR
110355,4040218869668,Glossing Spray,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/glossing-spray-1,32.00 EUR,"Das brillante Red-Carpet-Finish für jede Länge und jeden Look: Glossing Spray sorgt für lang anhaltenden, schimmernden Glanz und intensive Lichtreflexe ganz ohne Silikone.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/g/l/glossing_spray_398126_150ml_3fc88bf.jpg/glossing_spray_398126_150ml_3fc88bf.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,Finish,,,150 ml,unisex,new,DE:::0.00 EUR
002876,4040218884968,Dermosthétique Peel³ Complex Deep Purifying Mask,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/dermosthetique-peel-complex-deep-purifying-mask,38.50 EUR,"Mit dreifacher Peelingwirkung und doch besonders sanft, verfeinert die cremige Maske das Hautbild sofort und nachhaltig, reinigt tiefenwirksam und unterstützt die natürliche Erneuerung der Haut.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/d/e/dermosth_tique_peel_complex_deep_purifying_mask_266957_75ml_f8a9a1d.jpg/dermosth_tique_peel_complex_deep_purifying_mask_266957_75ml_f8a9a1d.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Dermosthétique Skin,,,75 ml,unisex,new,DE:::0.00 EUR
120989,4040218831467,Long Hair Refreshing Dry Shampoo,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/long-hair-refreshing-dry-shampoo,30.50 EUR,"Mit feinstem Reisstärkepuder absorbiert Refresh Dry Shampoo überschüssige Öle. Ansätze und Längen werden auf natürliche Weise aufgefrischt. Das Haar duftet, wirkt locker voluminös und wie frisch gewaschen.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/l/o/long_hair_refreshing_dry_shampoo_247295_200ml_6c349ed.jpg/long_hair_refreshing_dry_shampoo_247295_200ml_6c349ed.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Long Hair,,,200 ml,unisex,new,DE:::0.00 EUR
021731,4040218842067,Natural Skin 5/5 Deep Brown,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/natural-skin-5-5-deep-brown-021731,42.00 EUR,"Mit mittlerer Deckkraft, feuchtigkeitsspendenden und pflegenden Komponenten schafft die zarte Foundation einen seidig glatten, natürlich ebenmäßigen Teint.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/n/a/natural_skin_5_5_deep_brown_331275_30ml_22b10ae.jpg/natural_skin_5_5_deep_brown_331275_30ml_22b10ae.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,30 ml,unisex,new,DE:::0.00 EUR
004307,4040218867367,Revitalising Hydro Toner,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/revitalising-hydro-toner,36.00 EUR,"Die vitalisierende Formel mit hautidentischen Feuchtigkeitsbausteinen entspannt die Haut nach der Reinigung, polstert sie auf und bildet die ideale Grundlage für die nachfolgenden Pflegeschritte. Für alle Liebhaber von Visalix Jeunesse wird dies Ihr neues Lieblingsprodukt.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/r/e/revitalising_hydro_toner_382732_250ml_e65b433.jpg/revitalising_hydro_toner_382732_250ml_e65b433.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Méthode Régénérante,,,250 ml,unisex,new,DE:::0.00 EUR
003297,4040218803266,Homme Shaving Gel,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/shaving-gel,18.00 EUR,Shaving Gel für geschmeidige Haut und eine sanfte wie gründliche Rasur.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/h/o/homme_shaving_gel_247987_150ml_eb90528.jpg/homme_shaving_gel_247987_150ml_eb90528.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Homme,,,150 ml,male,new,DE:::4.50 EUR
002246,4040218855166,Spa Relaxing Body Wash,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/spa-relaxing-body-wash-002246,24.50 EUR,Entspannende Reinigung für den Körper,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/s/p/spa_relaxing_body_wash_329695_250ml_ad112a5.jpg/spa_relaxing_body_wash_329695_250ml_ad112a5.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Spa & Wellnesskörperpflege,,,250 ml,unisex,new,DE:::4.50 EUR
019955,4040218869866,Sensual Lipstick Brilliant B242 Choco Sorbet,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/sensual-lipstick-brilliant?childSku=4040218869866,26.00 EUR,Der Lippenstift pflegt mit wertvollen Ölen und sorgt für einen filmreifen Kussmund.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/s/e/sensual_lipstick_brilliant_b242_choco_sorbet_378673_3_3g_c77b7fc.jpg/sensual_lipstick_brilliant_b242_choco_sorbet_378673_3_3g_c77b7fc.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,"3,3 g",unisex,new,DE:::4.50 EUR
019202,4040218875966,Sensual Lipstick Glossy G334 Lavender Pink,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/sensual-lipstick-glossy?childSku=4040218875966,26.00 EUR,Der Gloss-Lippenstift pflegt mit wertvollen Ölen und sorgt für einen hauchzarten Lip-Catcher.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/s/e/sensual_lipstick_glossy_g334_lavender_pink_388835_3_3g_2815ba7.jpg/sensual_lipstick_glossy_g334_lavender_pink_388835_3_3g_2815ba7.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,"3,3 g",unisex,new,DE:::4.50 EUR
020999,4040218766165,Brilliant Nail Finish,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/brilliant-nail-finish,18.50 EUR,Brilliant Nail Finish lässt Nägel schneller trocknen und verpasst Händen wie Füßen ein perfektes Finish.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/b/r/brilliant_nail_finish_247777_9ml_d258ec6.jpg/brilliant_nail_finish_247777_9ml_d258ec6.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,9 ml,femal,new,DE:::4.50 EUR
110655,4040218802764,Homme Fiber Paste,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/fiber-paste,20.00 EUR,"Fiber Paste für Männer: Für perfekt formbare Styles mit Remodelliereffekt dank der cremigen Textur, die nicht aushärtet.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/h/o/homme_fiber_paste_247271_100ml_7ddc8f5.jpg/homme_fiber_paste_247271_100ml_7ddc8f5.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,Homme,,,100 ml,unisex,new,DE:::4.50 EUR
019874,4040218836264,Cream Gloss Caramel,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/cream-gloss?childSku=4040218836264,24.50 EUR,Intensive Farbbrillanz und Pflege in Einem: Dieser hochglänzende Cream Gloss zaubert im Handumdrehen sinnlich volle Lippen für einen glamourösen Look.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/c/r/cream_gloss_caramel_324277_3_5ml_80dba8a.jpg/cream_gloss_caramel_324277_3_5ml_80dba8a.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,"3,5 ml",unisex,new,DE:::4.50 EUR
120601,4040218838664,Frizz Control Smoothing Shampoo,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/frizz-control-smoothing-shampoo,26.00 EUR,"Smoothing Shampoo beruhigt unruhiges Haar bereits während der Wäsche, bändigt seine Textur und schützt vor äußeren Einflüssen.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/f/r/frizz_control_smoothing_shampoo_247253_250ml_9237cf5.jpg/frizz_control_smoothing_shampoo_247253_250ml_9237cf5.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Frizz Control,,,250 ml,unisex,new,DE:::4.50 EUR
120822,4040218849264,Colour Protection Shine Restoring Conditioner,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/colour-protection-shine-restoring-conditioner?childSku=4040218849264,30.00 EUR,"Ohne zu beschweren, entwirrt und pflegt der Conditioner chemisch behandeltes Haar, schließt Farbpigmente im Haarinneren ein, schützt vor negativen Umwelteinflüssen und sorgt für Geschmeidigkeit, Farbbrillanz und Glanz.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/c/o/colour_protection_shine_restoring_conditioner_247173_150ml_5fa29be.jpg/colour_protection_shine_restoring_conditioner_247173_150ml_5fa29be.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Colour Protection,,,150 ml,unisex,new,DE:::4.50 EUR
019036,4040218864564,Automatic Pencil for Lips LL38 Pecan,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/automatic-pencil-for-lips?childSku=4040218864564,24.50 EUR,"Der wasserfeste Lippenkonturen-Stift zaubert wunderschöne, definierte Lippen.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/a/u/automatic_pencil_for_lips_ll38_pecan_354987_0_35g_82a8644.jpg/automatic_pencil_for_lips_ll38_pecan_354987_0_35g_82a8644.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,"0,35 g",unisex,new,DE:::4.50 EUR
018239,4040218824063,Highlighter Trio Rose,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/highlighter-trio?childSku=4040218824063,45.50 EUR,Seidiger Puder mit irisierendem Schimmer für samtige Haut und einen natürlich strahlenden Teint.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/h/i/highlighter_trio_rose_247793_11g_c4e7ab1.jpg/highlighter_trio_rose_247793_11g_c4e7ab1.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,11 g,unisex,new,DE:::0.00 EUR
110268,4040218870763,Volumising Mousse,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/volumising-mousse?childSku=4040218870763,25.00 EUR,"Der vegane Volumenschaum für lang anhaltende Fülle und stabile, unbeschwerte Volumenlooks.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/v/o/volumising_mousse_398066_200ml_95467c1.jpg/volumising_mousse_398066_200ml_95467c1.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,Base,Topseller,,200 ml,unisex,new,DE:::4.50 EUR
120095,4040218877663,Calming Scalp Lotion,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/calming-scalp-lotion,31.00 EUR,"Die wohltuende Lotion beruhigt gestresste Kopfhaut, lindert Irritationen, beugt Schuppen vor und reduziert die Reizanfälligkeit empfindlicher Kopfhaut. Für alle Liebhaber von Lotion Ergines E und Lotion Apaisante wird dies Ihr neues Lieblingsprodukt.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/c/a/calming_scalp_lotion_387049_100ml_18cae1b.jpg/calming_scalp_lotion_387049_100ml_18cae1b.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Méthode Sensitive,,,100 ml,unisex,new,DE:::0.00 EUR
120979,4040218883763,After Sun Hydrating Hair Mask,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/after-sun-hydrating-hair-mask-1?childSku=4040218883763,15.00 EUR,Die Pflege- und Repairmaske restrukturiert sonnenstrapaziertes Haar mit einem intensiv pflegenden Feuchtigkeitsschub.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/a/f/after_sun_hydrating_hair_mask_392130_50ml_061a8ed.jpg/after_sun_hydrating_hair_mask_392130_50ml_061a8ed.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Soleil,,,50 ml,unisex,new,DE:::4.50 EUR
021684,4040218841862,Natural Skin 1/4 Light Peach,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/natural-skin-1-4-light-peach-021684,42.00 EUR,"Mit mittlerer Deckkraft, feuchtigkeitsspendenden und pflegenden Komponenten schafft die zarte Foundation einen seidig glatten, natürlich ebenmäßigen Teint.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/n/a/natural_skin_1_4_light_peach_390387_30ml_cfc3772.jpg/natural_skin_1_4_light_peach_390387_30ml_cfc3772.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,30 ml,unisex,new,DE:::0.00 EUR
021007,4040218845662,Fresh Skin 1/2 Light Beige,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/fresh-skin-1-2-light-beige-021007,33.50 EUR,"Feuchtigkeitsspender pflegen die Haut, ausgleichende Pigmente mindern Farbunebenheiten; für einen natürlich ebenmäßigen Teint in einer einzigen, einfachen Geste!",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/f/r/fresh_skin_1_2_light_beige_247811_30ml_72fdd75.jpg/fresh_skin_1_2_light_beige_247811_30ml_72fdd75.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,30 ml,unisex,new,DE:::0.00 EUR
002274,4040218879162,Dermosthétique Carrot Stem Cell Redness Relief Serum,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/dermosthetique-carrot-stem-cell-redness-relief-serum,104.00 EUR,"Das potente Wirkkonzept lindert Reizungen, wirkt den Ursachen sichtbarer Äderchen und Rötungen entgegen und beugt deren Neubildung vor, indem es die Abwehrmechanismen der Haut unterstützt.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/d/e/dermosth_tique_carrot_stem_cell_redness_relief_serum_247939_30ml_994f5e3.jpg/dermosth_tique_carrot_stem_cell_redness_relief_serum_247939_30ml_994f5e3.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Dermosthétique Skin,,,30 ml,unisex,new,DE:::0.00 EUR
021045,4040218845761,Fresh Skin 3/3 Medium Gold,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/fresh-skin-3-3-medium-gold-021045,33.50 EUR,"Feuchtigkeitsspender pflegen die Haut, ausgleichende Pigmente mindern Farbunebenheiten; für einen natürlich ebenmäßigen Teint in einer einzigen, einfachen Geste!",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/f/r/fresh_skin_3_3_medium_gold_247817_30ml_dee0270.jpg/fresh_skin_3_3_medium_gold_247817_30ml_dee0270.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,30 ml,unisex,new,DE:::0.00 EUR
002161,4040218856361,Spa Intensive Hand Care,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/spa-intensive-hand-care-002161,8.50 EUR,Zur intensiven Pflege trockener Haut an den Händen.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/s/p/spa_intensive_hand_care_329665_20ml_538d2c2.jpg/spa_intensive_hand_care_329665_20ml_538d2c2.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Spa & Wellnesskörperpflege,,,20 ml,unisex,new,DE:::4.50 EUR
110543,4040218868661,Forming Lotion,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/forming-lotion,24.50 EUR,Die pflegende Forming Lotion bringt glattes wie lockiges Haar in die gewünschte Form und hinterlässt ein vollkommen natürliches Haargefühl.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/f/o/forming_lotion_398078_150ml_264fe0a.jpg/forming_lotion_398078_150ml_264fe0a.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,,,,150 ml,unisex,new,DE:::4.50 EUR
038287,4040218872361,Glam+Colour Glowy Chocolate .24 .BC Colouring Mask,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/glam-colour-glowy-chocolate-24-bc-colouring-mask,37.00 EUR,Die Haarmaske mit Farbpigmenten und Farbschutz wirkt intensiv pflegend und verleiht braunem Haar einen satten und warmen Schokoladen-Ton mit leuchtenden Reflexen.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/g/l/glam_colour_glowy_chocolate_.24_.bc_colouring_mask_381816_200ml_1374fae.jpg/glam_colour_glowy_chocolate_.24_.bc_colouring_mask_381816_200ml_1374fae.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Glam Colour,,,200 ml,unisex,new,DE:::0.00 EUR
120059,4040218120059,Lotion Ergines B,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/lotion-ergines-b,31.00 EUR,"Die Kopfhautlotion Ergines B lindert Spannungsgefühle und Irritationen von trockener, empfindlicher Kopfhaut, stimuliert sie sanft und schützt sie intensiv vor dem Austrocknen.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/l/o/lotion_ergines_b_344807_100ml_d781fce.jpg/lotion_ergines_b_344807_100ml_d781fce.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Méthode Vitalisante,,,100 ml,unisex,new,DE:::0.00 EUR
