id,gtin,title,brand,link,price,description,image_link,availability,quantity_to_sell_on_facebook,fb_product_category,google_product_category,currency,custom_label_0,custom_label_1,custom_label_2,custom_label_3,size,gender,condition,shipping,override
016347,4040218881691,Eyeshadow Pen Sugar Plum,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/it/eyeshadow-pen?childSku=4040218881691,26.00 CHF,"En ombre à paupières ou eyeliner, la texture délicatement crémeuse d’Eyeshadow Pen s’applique et s'estompe facilement.",https://image.labiosthetique.com/i/square-1440/m2-product:eyeshadow_pen_sugar_plum_396594_1_4g_20e1f93.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"1,4 g",unisex,new,CH:::0.00 CHF,CH
002192,4040218855890,Spa Relaxing Body Lotion,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/it/spa-relaxing-body-lotion?childSku=4040218855890,33.00 CHF,Lait relaxant pour le corps,https://image.labiosthetique.com/i/square-1440/m2-product:spa_relaxing_body_lotion_329677_250ml_05514d9.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Soins de la peau,Ligne corps bien-être Spa,,,250 ml,unisex,new,CH:::0.00 CHF,CH
020425,4040218866490,Brilliant Nail Merlot,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/it/brilliant-nail?childSku=4040218866490,21.00 CHF,Le vernis à ongles Brilliant Nail met joliment en valeur les ongles de vos mains et de vos pieds grâce à sa brillance longue durée.,https://image.labiosthetique.com/i/square-1440/m2-product:brilliant_nail_merlot_355013_8ml_f687a9f.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,8 ml,unisex,new,CH:::0.00 CHF,CH
120701,4040218843989,Long Hair Refreshing Dry Shampoo,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/it/long-hair-refreshing-dry-shampoo-1,18.50 CHF,"Avec de la poudre d'amidon de riz ultra-fine, Refresh Dry Shampoo absorbe l’excès de sébum. Les racines et les pointes sont rafraîchies de manière naturelle. Les cheveux sentent bon, paraissent plus volumineux et comme fraîchement lavés.",https://image.labiosthetique.com/i/square-1440/m2-product:long_hair_refreshing_dry_shampoo_147647_75ml_ff0a66c.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Soins cheveux & cuir chevelu,Long Hair,,,75 ml,unisex,new,CH:::0.00 CHF,CH
021052,4040218856989,Fresh Skin 4/5 Deep Brown,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/it/fresh-skin?childSku=4040218856989,41.00 CHF,"Les agents hydratants de cette crème teintée nourrissent la peau, tandis que ses pigments équilibrants atténuent les irrégularités du teint, pour un teint unifié et naturel en un seul geste !",https://image.labiosthetique.com/i/square-1440/m2-product:fresh_skin_4_5_deep_brown_260673_30ml_2a72c65.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,30 ml,unisex,new,CH:::0.00 CHF,CH
120162,4040218838688,Frizz Control Smoothing Conditioner,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/it/frizz-control-smoothing-conditioner,33.50 CHF,"Smoothing Conditioner apaise, nourrit et lisse visiblement la structure des cheveux indisciplinés, leur apporte souplesse et tenue longue durée.",https://image.labiosthetique.com/i/square-1440/m2-product:frizz_control_smoothing_conditioner_247249_150ml_25e3465.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Soins cheveux & cuir chevelu,Frizz Control,,,150 ml,unisex,new,CH:::0.00 CHF,CH
110282,4040218843088,Homme Texture Pomade,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/it/homme-texture-pomade,35.00 CHF,"A base d'eau et ultra facile : cette version moderne de la pommade crée des styles modulables à l’aspect naturel, à la tenue flexible et l’effet semi-mat",https://image.labiosthetique.com/i/square-1440/m2-product:homme_texture_pomade_247267_75ml_3c6bc2b.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,Homme,,,75 ml,unisex,new,CH:::0.00 CHF,CH
110344,4040218869088,Artistic Hair Spray,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/it/artistic-hair-spray,25.50 CHF,Le spray sans silicone et sans aérosol fixe toutes les coiffures avec une tenue forte et permet des looks originaux grâce à un temps de séchage légèrement retardé.,https://image.labiosthetique.com/i/square-1440/m2-product:artistic_hair_spray_398123_250ml_72af289.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,,Topseller,,250 ml,unisex,new,CH:::0.00 CHF,CH
016361,4040218847086,Eyeshadow Pen Camel,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/it/eyeshadow-pen?childSku=4040218847086,26.00 CHF,"En ombre à paupières ou eyeliner, la texture délicatement crémeuse d’Eyeshadow Pen s’applique et s'estompe facilement.",https://image.labiosthetique.com/i/square-1440/m2-product:eyeshadow_pen_camel_280259_1_4g_f3cf141.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"1,4 g",unisex,new,CH:::0.00 CHF,CH
017502,4040218855586,Pencil for Eyes Forest Silk,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/it/pencil-for-eyes?childSku=4040218855586,25.50 CHF,Ce khôl à la texture unique permet une application ultra-précise pour un effet naturel et rayonnant.,https://image.labiosthetique.com/i/square-1440/m2-product:pencil_for_eyes_forest_silk_259679_1_06g_12ea3f8.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"1,06 g",unisex,new,CH:::0.00 CHF,CH
003714,4040218856286,Spa Skin Perfecting Lifting Cream,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/it/spa-skin-perfecting-lifting-cream,43.50 CHF,Soin anti-rides pour le cou et le décolleté.,https://image.labiosthetique.com/i/square-1440/m2-product:spa_skin_perfecting_lifting_cream_329797_75ml_8ab700b.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Soins de la peau,Ligne corps bien-être Spa,,,75 ml,unisex,new,CH:::0.00 CHF,CH
016332,4040218869286,Eyeshadow Pen Rosebud,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/it/eyeshadow-pen?childSku=4040218869286,26.00 CHF,"En ombre à paupières ou eyeliner, la texture délicatement crémeuse d’Eyeshadow Pen s’applique et s'estompe facilement.",https://image.labiosthetique.com/i/square-1440/m2-product:eyeshadow_pen_rosebud_378571_1_4g_24c8fb7.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"1,4 g",unisex,new,CH:::0.00 CHF,CH
