id,gtin,title,brand,link,price,description,image_link,availability,quantity_to_sell_on_facebook,fb_product_category,google_product_category,currency,custom_label_0,custom_label_1,custom_label_2,custom_label_3,size,gender,condition,shipping,override
003737,4040218868197,Comforting Hydro Toner,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/comforting-hydro-toner?childSku=4040218868197,6.50 EUR,"Ce tonique bienfaisant soulage les symptômes d'une peau sensible irritée, l'hydrate intensément et la prépare de manière optimale aux étapes de soin suivantes. Pour tous les adeptes de Visalix Sensitif ce sera votre nouveau produit préféré.",https://image.labiosthetique.com/i/square-1440/m2-product:comforting_hydro_toner_392037_50ml_8643769.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Corps & Visage,Méthode Sensitive,,,50 ml,unisex,new,FR:::0.00 EUR,FR
120931,4040218871197,Hairloss Control Scalp Concentrate,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/hairloss-control-scalp-concentrate,164.00 EUR,"Le concentré pour cuir chevelu revitalise les racines des cheveux et prolonge leur cycle de vie. La chute de cheveux est combattue par des mécanismes d'action différenciés, la croissance des cheveux est stimulée, la qualité et la densité des cheveux sont nettement améliorées. Pour tous les adeptes de Thérapie Anti-Chute Premium ce sera votre nouveau produit préféré.",https://image.labiosthetique.com/i/square-1440/m2-product:hairloss_control_scalp_concentrate_384383_100ml_4e2f9e9.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Cheveux,Méthode Régénérante,,,100 ml,unisex,new,FR:::0.00 EUR,FR
002739,4040218882797,Clarifying Spot Gel,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/clarifying-spot-gel,25.50 EUR,Hydrogel clarifiant pour le traitement ciblé et efficace des zones concernées en cas de points noirs et de boutons. Pour tous les adeptes de Likopan Gel ce sera votre nouveau produit préféré.,https://image.labiosthetique.com/i/square-1440/m2-product:clarifying_spot_gel_396279_15ml_66db2a2.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Corps & Visage,Méthode Clarifiante,,,15 ml,unisex,new,FR:::0.00 EUR,FR
021278,4040218876796,Liquid Glam,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/liquid-glam,35.00 EUR,"Le gel pailleté transparent et polyvalent crée des reflets étincelants sur la peau et met en valeur les yeux, les pommettes, les lèvres ou le décolleté.",https://image.labiosthetique.com/i/square-1440/m2-product:liquid_glam_388847_4ml_0f1203c.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,4 ml,unisex,new,FR:::0.00 EUR,FR
002628,4040218848595,Sun Care Stick SPF 50+,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/sun-care-stick-spf-50,28.50 EUR,La crème solaire SPF 50+ délicatement fondante protège de manière complète les peaux sensibles du visage et du corps des coups de soleil et des effets nocifs des UV.,https://image.labiosthetique.com/i/square-1440/m2-product:sun_care_stick_spf_50_248079_8g_405648b.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Corps & Visage,Soleil,,,8 g,unisex,new,FR:::0.00 EUR,FR
123212,4040218849295,Colour Protection Structure Restoring Treatment,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/colour-protection-structure-restoring-treatment,72.00 EUR,"Grâce à ses deux phases, le soin capillaire intensif répare et régénère la structure interne et externe des cheveux ayant subi des traitements chimiques. Il les fortifie, les préserve de la casse, les protège des agressions et du dégorgement prématuré.",https://image.labiosthetique.com/i/square-1440/m2-product:colour_protection_structure_restoring_treatment_247177_1Set_89b3601.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Cheveux,Colour Protection,,,1 set,unisex,new,FR:::0.00 EUR,FR
002241,4040218863895,After Sun Soothing Hydro Spray,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/after-sun-soothing-hydro-spray,20.00 EUR,Le spray hydratant et rafraîchissant intense apaise et détend immédiatement les peaux stressées par le soleil et leur offre un soin précieux,https://image.labiosthetique.com/i/square-1440/m2-product:after_sun_soothing_hydro_spray_356893_100ml_d6d8669.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Corps & Visage,Soleil,,,100 ml,unisex,new,FR:::0.00 EUR,FR
120613,4040218871395,Fortifying Shampoo,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/fortifying-shampoo,33.00 EUR,"Ce shampooing doux renforce les racines des cheveux, redonne de la force aux cheveux affaiblis et cassants et prépare le cuir chevelu aux soins ultérieurs contre la chute et les troubles de la croissance des cheveux. Pour tous les adeptes de Shampooing Bio-Fanelan ce sera votre nouveau produit préféré.",https://image.labiosthetique.com/i/square-1440/m2-product:fortifying_shampoo_382571_250ml_a2d6f95.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Cheveux,Méthode Régénérante,,,250 ml,unisex,new,FR:::0.00 EUR,FR
016756,4040218824094,Magic Shadow 47 Smooth Cappuccino,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/magic-shadow?childSku=4040218824094,25.00 EUR,Cette ombre à paupières en poudre pare les paupières de reflets magiques grâce à ses pigments colorés en poudre.,https://image.labiosthetique.com/i/square-1440/m2-product:magic_shadow_47_smooth_cappuccino_247563_2_5g_52b48c6.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"2,5 g",unisex,new,FR:::0.00 EUR,FR
017622,4040218889994,Brow Definer B01 Dark Brown,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/brow-definer?childSku=4040218889994,25.00 EUR,"Brow Definer au design fin et élégant dessine facilement des sourcils précis à l’effet naturel, souligne chaque poil et nuance les contours. Sa pointe ultra-fine est prête à l’emploi d’un simple geste. Enrichi en ingrédients naturels et en vitamines soin, 100 % vegan.",https://image.labiosthetique.com/i/square-1440/m2-product:brow_definer_b01_dark_brown_406083_0_09g_16b83b4.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"0,09 g",unisex,new,FR:::0.00 EUR,FR
016966,4040218814293,Eyeshadow Pen Macadamia,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/eyeshadow-pen?childSku=4040218814293,23.50 EUR,"En ombre à paupières ou eyeliner, la texture délicatement crémeuse d’Eyeshadow Pen s’applique et s'estompe facilement.",https://image.labiosthetique.com/i/square-1440/m2-product:eyeshadow_pen_macadamia_247575_1_4g_a242ab1.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"1,4 g",female,new,FR:::0.00 EUR,FR
019462,4040218830293,Sensual Lipstick Brilliant B236 Sparkling Sorbet,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/sensual-lipstick-brilliant?childSku=4040218830293,26.00 EUR,Ce rouge à lèvres nourrit les lèvres grâce à des huiles précieuses pour une bouche digne des films d'Hollywood.,https://image.labiosthetique.com/i/square-1440/m2-product:sensual_lipstick_brilliant_b236_sparkling_sorbet_324229_3_3g_110340c.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"3,3 g",unisex,new,FR:::0.00 EUR,FR
120772,4040218843293,Volume Strengthening Shampoo,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/volume-strengthening-shampoo?childSku=4040218843293,29.00 EUR,"Le shampooing doux Strengthening Shampoo nettoie en douceur le cheveu, revitalise les cheveux fins, fortifie et protège les fibres capillaires et apporte à la chevelure visiblement plus d’épaisseur et de volume.",https://image.labiosthetique.com/i/square-1440/m2-product:volume_strengthening_shampoo_247449_250ml_5bc44f8.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Cheveux,Volume,Topseller,,250 ml,unisex,new,FR:::0.00 EUR,FR
002795,4040218846393,Dermosthétique Instant Lifting Eye Patch,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/dermosthetique-age-3-instant-lifting-eye-patch,75.00 EUR,"Grâce à leur système unique à l’hydrogel, ces patchs rafraîchissants hydratent intensément le contour des yeux, l'apaisent immédiatement et le lissent visiblement.",https://image.labiosthetique.com/i/square-1440/m2-product:dermosth_tique_instant_lifting_eye_patch_247961_20St_ck_fcee1f3.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Corps & Visage,Dermosthétique Skin,,,20 pcs,unisex,new,FR:::0.00 EUR,FR
016518,4040218866193,Magic Shadow 51 Pale Mauve,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/magic-shadow?childSku=4040218866193,25.00 EUR,Cette ombre à paupières en poudre pare les paupières de reflets magiques grâce à ses pigments colorés en poudre.,https://image.labiosthetique.com/i/square-1440/m2-product:magic_shadow_51_pale_mauve_354967_2_5g_26ea289.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"2,5 g",unisex,new,FR:::0.00 EUR,FR
021567,4040218878493,Perfect Skin 2/2 Medium Beige,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/perfect-skin?childSku=4040218878493,40.50 EUR,"Avec sa couvrance parfaite, ce fond de teint fluide offre un teint mat et sans défaut, naturellement soigné.",https://image.labiosthetique.com/i/square-1440/m2-product:perfect_skin_2_2_medium_beige_391647_30ml_c8fcf27.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,30 ml,unisex,new,FR:::0.00 EUR,FR
003912,4040218856392,Spa Wellness Soap,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/spa-wellness-soap?childSku=4040218856392,21.50 EUR,Savon bien-être doux pour le visage et le corps.,https://image.labiosthetique.com/i/square-1440/m2-product:spa_wellness_soap_329815_150g_f6c2129.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Corps & Visage,Spa & soins du corps bien-être,,,150 g,unisex,new,FR:::0.00 EUR,FR
120045,4040218861891,Long Hair Protective Conditioning Fluid,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/long-hair-protective-conditioning-fluid-1,32.50 EUR,"En un tour de main, le fluide nourrissant sans rinçage hydrate les cheveux, équilibre les différences structurelles, empêche les cheveux de devenir cassants, les protège des particules polluantes et d'autres influences environnementales nocives.",https://image.labiosthetique.com/i/square-1440/m2-product:long_hair_protective_conditioning_fluid_386232_125ml_35ec887.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Cheveux,Long Hair,,,125 ml,unisex,new,FR:::0.00 EUR,FR
017575,4040218865691,Perfect Volume Brown,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/perfect-volume?childSku=4040218865691,27.50 EUR,"Le mascara volume offre aux cils un volume ultime, une brillance incroyable et une tenue flexible, avec un effet WOW immédiat.",https://image.labiosthetique.com/i/square-1440/m2-product:perfect_volume_brown_247621_8ml_48b40e4.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,8 ml,unisex,new,FR:::0.00 EUR,FR
016594,4040218870091,Magic Shadow 54 Satin Mango,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/magic-shadow?childSku=4040218870091,25.00 EUR,Cette ombre à paupières en poudre pare les paupières de reflets magiques grâce à ses pigments colorés en poudre.,https://image.labiosthetique.com/i/square-1440/m2-product:magic_shadow_54_satin_mango_378589_2_5g_c94a2fa.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"2,5 g",unisex,new,FR:::0.00 EUR,FR
016347,4040218881691,Eyeshadow Pen Sugar Plum,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/eyeshadow-pen?childSku=4040218881691,23.50 EUR,"En ombre à paupières ou eyeliner, la texture délicatement crémeuse d’Eyeshadow Pen s’applique et s'estompe facilement.",https://image.labiosthetique.com/i/square-1440/m2-product:eyeshadow_pen_sugar_plum_396594_1_4g_20e1f93.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"1,4 g",unisex,new,FR:::0.00 EUR,FR
002192,4040218855890,Spa Relaxing Body Lotion,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/spa-relaxing-body-lotion?childSku=4040218855890,30.00 EUR,Lait relaxant pour le corps,https://image.labiosthetique.com/i/square-1440/m2-product:spa_relaxing_body_lotion_329677_250ml_05514d9.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Corps & Visage,Spa & soins du corps bien-être,,,250 ml,unisex,new,FR:::0.00 EUR,FR
020425,4040218866490,Brilliant Nail Merlot,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/brilliant-nail?childSku=4040218866490,18.00 EUR,Le vernis à ongles Brilliant Nail met joliment en valeur les ongles de vos mains et de vos pieds grâce à sa brillance longue durée.,https://image.labiosthetique.com/i/square-1440/m2-product:brilliant_nail_merlot_355013_8ml_f687a9f.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,8 ml,unisex,new,FR:::0.00 EUR,FR
021052,4040218856989,Fresh Skin 4/5 Deep Brown,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/fresh-skin?childSku=4040218856989,37.50 EUR,"Les agents hydratants de cette crème teintée nourrissent la peau, tandis que ses pigments équilibrants atténuent les irrégularités du teint, pour un teint unifié et naturel en un seul geste !",https://image.labiosthetique.com/i/square-1440/m2-product:fresh_skin_4_5_deep_brown_260673_30ml_2a72c65.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,30 ml,unisex,new,FR:::0.00 EUR,FR
120162,4040218838688,Frizz Control Smoothing Conditioner,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/frizz-control-smoothing-conditioner,29.00 EUR,"Smoothing Conditioner apaise, nourrit et lisse visiblement la structure des cheveux indisciplinés, leur apporte souplesse et tenue longue durée.",https://image.labiosthetique.com/i/square-1440/m2-product:frizz_control_smoothing_conditioner_247249_150ml_25e3465.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Cheveux,Frizz Control,,,150 ml,unisex,new,FR:::0.00 EUR,FR
110282,4040218843088,Homme Texture Pomade,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/homme-texture-pomade,33.50 EUR,"A base d'eau et ultra facile : cette version moderne de la pommade crée des styles modulables à l’aspect naturel, à la tenue flexible et l’effet semi-mat",https://image.labiosthetique.com/i/square-1440/m2-product:homme_texture_pomade_247267_75ml_3c6bc2b.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,Homme,,,75 ml,unisex,new,FR:::0.00 EUR,FR
110344,4040218869088,Artistic Hair Spray,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/artistic-hair-spray,24.00 EUR,Le spray sans silicone et sans aérosol fixe toutes les coiffures avec une tenue forte et permet des looks originaux grâce à un temps de séchage légèrement retardé.,https://image.labiosthetique.com/i/square-1440/m2-product:artistic_hair_spray_398123_250ml_72af289.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,,Topseller,,250 ml,unisex,new,FR:::0.00 EUR,FR
016361,4040218847086,Eyeshadow Pen Camel,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/eyeshadow-pen?childSku=4040218847086,23.50 EUR,"En ombre à paupières ou eyeliner, la texture délicatement crémeuse d’Eyeshadow Pen s’applique et s'estompe facilement.",https://image.labiosthetique.com/i/square-1440/m2-product:eyeshadow_pen_camel_280259_1_4g_f3cf141.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"1,4 g",unisex,new,FR:::0.00 EUR,FR
017502,4040218855586,Pencil for Eyes Forest Silk,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/pencil-for-eyes?childSku=4040218855586,22.00 EUR,Ce khôl à la texture unique permet une application ultra-précise pour un effet naturel et rayonnant.,https://image.labiosthetique.com/i/square-1440/m2-product:pencil_for_eyes_forest_silk_259679_1_06g_12ea3f8.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"1,06 g",unisex,new,FR:::0.00 EUR,FR
003714,4040218856286,Spa Skin Perfecting Lifting Cream,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/spa-skin-perfecting-lifting-cream,37.50 EUR,Soin anti-rides pour le cou et le décolleté.,https://image.labiosthetique.com/i/square-1440/m2-product:spa_skin_perfecting_lifting_cream_329797_75ml_8ab700b.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Corps & Visage,Spa & soins du corps bien-être,,,75 ml,unisex,new,FR:::0.00 EUR,FR
038242,4040218872286,Glam+Colour Creamy Caramel .02 .LB Colouring Mask,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/glam-colour-creamy-caramel-02-lb-colouring-mask,38.50 EUR,Le masque repigmentant avec une protection couleur exerce une action intensément nourrissante et apporte aux cheveux blonds une crémeuse tonalité caramel avec de lumineux reflets.,https://image.labiosthetique.com/i/square-1440/m2-product:glam_colour_creamy_caramel_.02_.lb_colouring_mask_381807_200ml_ad68d61.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Cheveux,Glam Colour,,,200 ml,unisex,new,FR:::0.00 EUR,FR
021714,4040218841985,Natural Skin 3/3 Medium Gold,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/natural-skin?childSku=4040218841985,44.00 EUR,"Avec une couvrance moyenne, des actifs hydratants et nourrissants, ce fond de teint délicat crée un teint soyeux et naturellement unifié.",https://image.labiosthetique.com/i/square-1440/m2-product:natural_skin_3_3_medium_gold_390396_30ml_cfc3772.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,30 ml,unisex,new,FR:::0.00 EUR,FR
017803,4040218866285,Eye Performer White Sand,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/eye-performer?childSku=4040218866285,25.00 EUR,"Le crayon à paupières résistant à l'eau, Eye Performer, permet de dessiner un regard incroyablement soutenu grâce à la texture ultra-douce et à la couleur incroyablement intense avec une tenue très longue durée.",https://image.labiosthetique.com/i/square-1440/m2-product:eye_performer_white_sand_354979_1_2g_86d1941.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"1,2 g",unisex,new,FR:::0.00 EUR,FR
002485,4040218867985,Dermosthétique Hydrating Cleansing Foam,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.fr/dermosthetique-hydrating-cleansing-foam,40.00 EUR,"La mousse nettoyante à l’acide hyaluronique, douce et sans parfum, nettoie les pores en profondeur et apaise la peau.",https://image.labiosthetique.com/i/square-1440/m2-product:dermosth_tique_hydrating_cleansing_foam_247953_150ml_99a8b4e.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Corps & Visage,Dermosthétique Skin,,,150 ml,unisex,new,FR:::0.00 EUR,FR
