guid;title;brand;link;price;description;image_link;in_stock;category;pub_date;gender;size
120931;Hairloss Control Scalp Concentrate;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/hairloss-control-scalp-concentrate;173,25;The scalp concentrate revitalises the hair roots and prolongs the life cycle of the hair. It uses differentiated effect mechanisms to combat hair loss, promote hair growth and significantly improve the quality and density of the hair.;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/h/a/hairloss_control_scalp_concentrate_384383_100ml_4e2f9e9.jpg/hairloss_control_scalp_concentrate_384383_100ml_4e2f9e9.jpg;Y;Home | Default Category > hair care > Methode > Méthode Régénérante | Default Category > hair care > customer needs > better hair growth | Default Category > hair care > customer needs > anti-grey | Default Category > hair care > category > scalp ampoule treatment;2025-11-24T00:52:31.290Z;;100 ml
002739;Clarifying Spot Gel;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/clarifying-spot-gel;17,00;Clarifying hydrogel for the targeted and effective treatment of areas of skin containing spots and blackheads. For all lovers ofLikopan Gel this will be your new favorite product.;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/c/l/clarifying_spot_gel_396279_15ml_66db2a2.jpg/clarifying_spot_gel_396279_15ml_66db2a2.jpg;Y;Home | Default Category > skin & body care > skin type > mixed skin | Default Category > skin & body care > skin type > impure skin | Default Category > skin & body care > customer needs > treat skin impurities | Default Category > skin & body care > category > facial care | Default Category > skin & body care > Methode > Méthode Clarifiante;2025-11-24T00:52:31.290Z;;15 ml
110407;Formule Laque Fine;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/formule-laque-fine;23,75;The hairspray Formule Laque Fine is specially geared towards the needs of fine hair. The fine hairspray provides body, volume and weightless hold.;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/f/o/formule_laque_fine_280247_300ml_6e50ec1.jpg/formule_laque_fine_280247_300ml_6e50ec1.jpg;Y;Home | Default Category > styling > hair type > fine hair | Default Category > styling > hair type > straight hair | Default Category > styling > hair type > short hair | Default Category > styling > hair type > long hair | Default Category > styling > hair type > curly hair | Default Category > styling > hair type > brittle hair | Default Category > styling > hair type > dry hair | Default Category > styling > hair type > unruly hair | Default Category > styling > category > hair spray | Default Category > styling > customer wishes > fix hair | Default Category > styling > application > Finish | Default Category > styling > holding factor > 3;2025-11-24T00:52:31.291Z;;300 ml
017449;Automatic Pencil for Lips LL32 Rosewood;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/automatic-pencil-for-lips?childSku=4040218774696;26,50;The waterproof lip liner creates wonderfully defined lips.;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/a/u/automatic_pencil_for_lips_ll32_rosewood_247661_0_28g_bcf0a7c.jpg/automatic_pencil_for_lips_ll32_rosewood_247661_0_28g_bcf0a7c.jpg;Y;Home | Default Category > make-up > colour >  nude | Default Category > make-up > make-up categories > lip contours | Default Category > make-up > category > lips;2025-11-24T00:52:31.291Z;woman;0,28 g
021278;Liquid Glam;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/liquid-glam;32,50;The transparent and versatile glitter gel conjures up sparkling highlights on the skin and emphasises the eyes, cheekbones, lips or décolleté.;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/l/i/liquid_glam_388847_4ml_0f1203c.jpg/liquid_glam_388847_4ml_0f1203c.jpg;Y;Home | Default Category > make-up > colour > transparent | Default Category > make-up > category > complexion;2025-11-24T00:52:31.291Z;;4 ml
002628;Sun Care Stick SPF 50+;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/sun-care-stick-spf-50;28,50;The easily absorbed sun cream with SPF 50+ provides sensitive skin on the face and body with comprehensive protection against sunburn and deeper damage caused by UV radiation.;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/u/sun_care_stick_spf_50_248079_8g_405648b.jpg/sun_care_stick_spf_50_248079_8g_405648b.jpg;Y;Home | Default Category > skin & body care > category > sun protection | Default Category > skin & body care > Methode > Soleil;2025-11-24T00:52:31.292Z;;8 g
123212;Colour Protection Structure Restoring Treatment;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/colour-protection-structure-restoring-treatment;73,75;In two phases, the deep-conditioning hair care repairs and regenerates the internal and external structure of chemically stressed hair, strengthens the hair, prevents hair breakage and protects the hair against negative environmental influences and premature colour loss.;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/c/o/colour_protection_structure_restoring_treatment_247177_1Set_89b3601.jpg/colour_protection_structure_restoring_treatment_247177_1Set_89b3601.jpg;Y;Home | Default Category > hair care > customer needs > colour protection | Default Category > hair care > category > treatment | Default Category > hair care > Methode > Colour Protection | Default Category > hair care > hair type > coloured hair;2025-11-24T00:52:31.292Z;;1 set
002241;After Sun Soothing Hydro Spray;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/after-sun-soothing-hydro-spray;16,00;The refreshing hydro spray instantly calms and relaxes sun-stressed skin and supplies valuable moisture.;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/a/f/after_sun_soothing_hydro_spray_356893_100ml_d6d8669.jpg/after_sun_soothing_hydro_spray_356893_100ml_d6d8669.jpg;Y;Home | Default Category > skin & body care > skin type > demanding skin | Default Category > skin & body care > skin type > sensitive skin | Default Category > skin & body care > skin type > dehydrated skin | Default Category > skin & body care > skin type > oily skin | Default Category > skin & body care > skin type > mixed skin | Default Category > skin & body care > skin type > normal skin | Default Category > skin & body care > skin type > dry skin | Default Category > skin & body care > skin type > impure skin | Default Category > skin & body care > customer needs > more moisture /protection | Default Category > skin & body care > category > sun protection | Default Category > skin & body care > Methode > Soleil;2025-11-24T00:52:31.292Z;;100 ml
120613;Fortifying Shampoo;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/fortifying-shampoo;33,00;The mild shampoo fortifies the hair roots, gives weakened, brittle hair new strength and prepares the scalp for subsequent care to combat hair loss and hair growth disorders.;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/f/o/fortifying_shampoo_382571_250ml_a2d6f95.jpg/fortifying_shampoo_382571_250ml_a2d6f95.jpg;Y;Home | Default Category > hair care > Methode > Méthode Régénérante | Default Category > hair care > customer needs > better hair growth | Default Category > hair care > category > shampoo;2025-11-24T00:52:31.293Z;;250 ml
016756;Magic Shadow 47 Smooth Cappuccino;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/magic-shadow?childSku=4040218824094;28,10;The powder eyeshadow contains powdery colour pigments to magically give the eyelids enchanting accents.;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/m/a/magic_shadow_47_smooth_cappuccino_247563_2_5g_52b48c6.jpg/magic_shadow_47_smooth_cappuccino_247563_2_5g_52b48c6.jpg;Y;Home | Default Category > make-up > make-up categories > eye shadow | Default Category > make-up > category > eyes | Default Category > make-up > colour > brown >  bronze;2025-11-24T00:52:31.293Z;;2,5 g
016966;Eyeshadow Pen Macadamia;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/eyeshadow-pen?childSku=4040218814293;25,50;Can be used as an eyeshadow or an liner: Eyeshadow Pen with a soft and creamy texture that is easy to apply and blend;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/e/y/eyeshadow_pen_macadamia_247575_1_4g_a242ab1.jpg/eyeshadow_pen_macadamia_247575_1_4g_a242ab1.jpg;Y;Home | Default Category > make-up > colour > blue | Default Category > make-up > make-up categories > eye liner | Default Category > make-up > category > eyes;2025-11-24T00:52:31.294Z;woman;1,4 g
019462;Sensual Lipstick Brilliant B236 Sparkling Sorbet;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/sensual-lipstick-brilliant?childSku=4040218830293;27,25;The lipstick contains high-quality conditioning oils for a film star pout.;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/e/sensual_lipstick_brilliant_b236_sparkling_sorbet_324229_3_3g_110340c.jpg/sensual_lipstick_brilliant_b236_sparkling_sorbet_324229_3_3g_110340c.jpg;Y;Home | Default Category > make-up > colour > apricot / coral | Default Category > make-up > make-up categories > lipstick | Default Category > make-up > category > lips;2025-11-24T00:52:31.294Z;;3,3 g
120772;Volume Strengthening Shampoo;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/volume-strengthening-shampoo?childSku=4040218843293;28,00;This mild Strengthening Shampoo gently cleanses the hair, revitalises fine and thin hair, strengthens and seals the hair fibres and creates noticeably more thickness and volume.;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/v/o/volume_strengthening_shampoo_247449_250ml_5bc44f8.jpg/volume_strengthening_shampoo_247449_250ml_5bc44f8.jpg;Y;Home | Default Category > hair care > hair type > fine hair | Default Category > hair care > customer needs > volume | Default Category > hair care > category > shampoo | Default Category > hair care > Methode > Volume;2025-11-24T00:52:31.294Z;;250 ml
002795;Dermosthétique Instant Lifting Eye Patch;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/dermosthetique-age-3-instant-lifting-eye-patch;57,75;Thanks to its unique hydrogel system, the cooling eye pad has an intensive moisturising effect, instantly calms the eyes and visibly smooths the eye area.;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/d/e/dermosth_tique_instant_lifting_eye_patch_247961_20St_ck_fcee1f3.jpg/dermosth_tique_instant_lifting_eye_patch_247961_20St_ck_fcee1f3.jpg;Y;Home | Default Category > skin & body care > customer needs > lifting / tightening | Default Category > skin & body care > category > eye / lip care | Default Category > skin & body care > Methode > Dermosthétique Skin;2025-11-24T00:52:31.295Z;;20 pcs
016518;Magic Shadow 51 Pale Mauve;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/magic-shadow?childSku=4040218866193;28,10;The powder eyeshadow contains powdery colour pigments to magically give the eyelids enchanting accents.;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/m/a/magic_shadow_51_pale_mauve_354967_2_5g_26ea289.jpg/magic_shadow_51_pale_mauve_354967_2_5g_26ea289.jpg;Y;Home | Default Category > make-up > colour > violet | Default Category > make-up > make-up categories > eye shadow | Default Category > make-up > category > eyes;2025-11-24T00:52:31.295Z;;2,5 g
048796;Styling Brush;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/styling-brush;90,00;This hairbrush styles the hair and gives it more volume: Wooden brush with wild boar and nylon bristles for more shine, fast drying and more body;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/t/styling_brush_342827_1St_ck_fbe586e.jpg/styling_brush_342827_1St_ck_fbe586e.jpg;Y;Home | Default Category > hair care > other products > brushes & combs | Default Category > styling > other products > brushes & combs;2025-11-24T00:52:31.296Z;;1 pcs
003912;Spa Wellness Soap;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/spa-wellness-soap?childSku=4040218856392;24,75;A gentle wellness soap for cleansing the face and body.;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/p/spa_wellness_soap_329815_150g_f6c2129.jpg/spa_wellness_soap_329815_150g_f6c2129.jpg;Y;Home | Default Category > skin & body care > category > hand / body care | Default Category > skin & body care > Methode > Spa & wellness body care ;2025-11-24T00:52:31.296Z;;150 g
016312;Eyeshadow Pen Blooming Grace;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/eyeshadow-pen?childSku=4040218860191;25,50;Can be used as an eyeshadow or an liner: Eyeshadow Pen with a soft and creamy texture that is easy to apply and blend;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/e/y/eyeshadow_pen_blooming_grace_322643_1_4g_48ca459.jpg/eyeshadow_pen_blooming_grace_322643_1_4g_48ca459.jpg;Y;Home | Default Category > make-up > make-up categories > eye shadow | Default Category > make-up > category > eyes;2025-11-24T00:52:31.296Z;;1,4 g
120045;Long Hair Protective Conditioning Fluid;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/long-hair-protective-conditioning-fluid-1;28,00;Applied in a flash, the leave-in conditioning fluid gives the hair moisture, balances out structural differences and protects it from hair breakage, damaging pollution particles and other damaging environmental influences.;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/l/o/long_hair_protective_conditioning_fluid_386232_125ml_35ec887.jpg/long_hair_protective_conditioning_fluid_386232_125ml_35ec887.jpg;Y;Home | Default Category > hair care > hair type > long hair | Default Category > hair care > Methode > Long Hair | Default Category > hair care > customer needs > restrain unruly hair | Default Category > hair care > customer needs > repair/regenerate | Default Category > hair care > customer needs > protection against hair breakage | Default Category > hair care > category > conditioner;2025-11-24T00:52:31.296Z;;125 ml
017575;Perfect Volume Brown;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/perfect-volume?childSku=4040218865691;28,50;The volumising mascara provides ultimate volume, seductive shine and flexible hold – for that instant wow effect.;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/p/e/perfect_volume_brown_247621_8ml_48b40e4.jpg/perfect_volume_brown_247621_8ml_48b40e4.jpg;Y;Home | Default Category > make-up > colour > brown >  bronze | Default Category > make-up > make-up categories > mascara | Default Category > make-up > category > eyes;2025-11-24T00:52:31.297Z;;8 ml
016594;Magic Shadow 54 Satin Mango;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/magic-shadow?childSku=4040218870091;28,10;The powder eyeshadow contains powdery colour pigments to magically give the eyelids enchanting accents.;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/m/a/magic_shadow_54_satin_mango_378589_2_5g_c94a2fa.jpg/magic_shadow_54_satin_mango_378589_2_5g_c94a2fa.jpg;Y;Home | Default Category > make-up > colour > apricot / coral | Default Category > make-up > make-up categories > eye shadow | Default Category > make-up > category > eyes;2025-11-24T00:52:31.297Z;;2,5 g
120253;Sun Care Styling Lacquer;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/sun-care-styling-lacquer;24,00;This summery scented non-aerosol hairspray has been especially developed for use outdoors. With its non-hydrosoluble UV filters, it protects sun-stressed hair and gives it perfect hold.;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/u/sun_care_styling_lacquer_402607_200ml_5ccb900.jpg/sun_care_styling_lacquer_402607_200ml_5ccb900.jpg;Y;Home | Default Category > hair care > category > styling & finishing | Default Category > hair care > Methode > Soleil | Default Category > styling > category > hair spray | Default Category > styling > customer wishes > fix hair | Default Category > styling > customer wishes > sunscreen;2025-11-24T00:52:31.297Z;;200 ml
002192;Spa Relaxing Body Lotion;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/spa-relaxing-body-lotion?childSku=4040218855890;29,25;Relaxing body lotion;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/p/spa_relaxing_body_lotion_329677_250ml_05514d9.jpg/spa_relaxing_body_lotion_329677_250ml_05514d9.jpg;Y;Home | Default Category > skin & body care > category > hand / body care | Default Category > skin & body care > Methode > Spa & wellness body care ;2025-11-24T00:52:31.298Z;;250 ml
020425;Brilliant Nail Merlot;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/brilliant-nail?childSku=4040218866490;18,50;Brilliant Nail nail polish gives finger and toe nails a cheeky look with high shine and is also long-lasting;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/b/r/brilliant_nail_merlot_355013_8ml_f687a9f.jpg/brilliant_nail_merlot_355013_8ml_f687a9f.jpg;Y;Home | Default Category > make-up > colour > red | Default Category > make-up > make-up categories > nail enamel | Default Category > make-up > category > hands / nails;2025-11-24T00:52:31.299Z;;8 ml
120701;Long Hair Refreshing Dry Shampoo;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/long-hair-refreshing-dry-shampoo-1;16,75;With the finest rice starch powder, Refresh Dry Shampoo absorbs surplus oils. Roots and lengths are naturally refreshed. The hair smells good, has loose volume and feels freshly washed.;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/l/o/long_hair_refreshing_dry_shampoo_147647_75ml_ff0a66c.jpg/long_hair_refreshing_dry_shampoo_147647_75ml_ff0a66c.jpg;Y;Home | Default Category > hair care > Methode > Long Hair | Default Category > hair care > category > shampoo | Default Category > hair care > other products > travel sizes;2025-11-24T00:52:31.299Z;;75 ml
021052;Fresh Skin 4/5 Deep Brown;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/fresh-skin?childSku=4040218856989;27,75;Moisturisers condition the skin, and balancing pigments reduce colour unevenness – for a naturally balanced complexion in one simple application!;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/f/r/fresh_skin_4_5_deep_brown_260673_30ml_2a72c65.jpg/fresh_skin_4_5_deep_brown_260673_30ml_2a72c65.jpg;Y;Home | Default Category > make-up > colour > brown >  bronze | Default Category > make-up > colour > golden | Default Category > make-up > make-up categories > make-up | Default Category > make-up > category > complexion;2025-11-24T00:52:31.299Z;;30 ml
180010;Shampooing Lipokérine B;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/shampooing-lipokerine-b-180010;27,00;Lipokérine B structurising shampoo provides extremely mild and particularly gentle cleansing of dry scalps and brittle hair, as well as care, shine and softness.;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/h/shampooing_lipok_rine_b_133861_250ml_b5cb0b3.jpg/shampooing_lipok_rine_b_133861_250ml_b5cb0b3.jpg;Y;Home | Default Category > hair care > hair type > damaged hair | Default Category > hair care > hair type > itchy scalp | Default Category > hair care > hair type > brittle hair | Default Category > hair care > hair type > dry hair / scalp | Default Category > hair care > hair type > unruly hair | Default Category > hair care > hair type > natural hair | Default Category > hair care > hair type > curly hair | Default Category > hair care > Methode > Méthode Vitalisante | Default Category > hair care > customer needs > repair/regenerate | Default Category > hair care > category > shampoo;2025-11-24T00:52:31.300Z;;250 ml
120162;Frizz Control Smoothing Conditioner;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/frizz-control-smoothing-conditioner;27,75;Smoothing Conditioner noticeably calms, conditions and smooths the structure of stubborn hair, and provides softness and lasting shape.;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/f/r/frizz_control_smoothing_conditioner_247249_150ml_25e3465.jpg/frizz_control_smoothing_conditioner_247249_150ml_25e3465.jpg;Y;Home | Default Category > hair care > hair type > damaged hair | Default Category > hair care > hair type > brittle hair | Default Category > hair care > hair type > dry hair / scalp | Default Category > hair care > hair type > unruly hair | Default Category > hair care > customer needs > restrain unruly hair | Default Category > hair care > customer needs > repair/regenerate | Default Category > hair care > category > conditioner | Default Category > hair care > Methode > Frizz Control;2025-11-24T00:52:31.300Z;;150 ml
110282;Homme Texture Pomade;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/homme-texture-pomade;27,00;Water-based and uncomplicated: The modern version of the pomade creates reshapeable styles with natural definition, customisable hold and a silky matte effect.;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/h/o/homme_texture_pomade_247267_75ml_3c6bc2b.jpg/homme_texture_pomade_247267_75ml_3c6bc2b.jpg;Y;Home | Default Category > styling > category > pomade | Default Category > styling > customer wishes > fix hair | Default Category > styling > customer wishes > shape hair | Default Category > styling > application > Homme;2025-11-24T00:52:31.300Z;;75 ml
110344;Artistic Hair Spray;Laboratoire Biosthétique Kosmetik;https://www.labiosthetique.co.uk/artistic-hair-spray;26,75;The silicone-free non-aerosol hair spray fixes all styles with a strong hold and enables unusual looks thanks to a slightly delayed drying time.;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/a/r/artistic_hair_spray_398123_250ml_72af289.jpg/artistic_hair_spray_398123_250ml_72af289.jpg;Y;Home | Default Category > styling > hair type > fine hair | Default Category > styling > hair type > straight hair | Default Category > styling > hair type > short hair | Default Category > styling > hair type > long hair | Default Category > styling > hair type > curly hair | Default Category > styling > hair type > brittle hair | Default Category > styling > hair type > dry hair | Default Category > styling > hair type > unruly hair | Default Category > styling > category > hair spray | Default Category > styling > holding factor > 4 | Default Category > styling > customer wishes > fix hair | Default Category > styling > application > Frizz Control | Default Category > styling > application > Finish | Default Category > styling > hair type > dull hair | Default Category > styling > customer wishes > shape hair | Default Category > styling > customer wishes > hair shine | Default Category > styling > customer wishes > texturize hair;2025-11-24T00:52:31.300Z;;250 ml
