id;name;category;text1;text2;text3;text4;text5;text6;text7;text8;text9;text10;link1Text;link1Url;link2Text;link2Url;link3Text;link3Url;image1ImageUrl;image1AltText;image1Link;image2ImageUrl;image2AltText;image2Link;image3ImageUrl;image3AltText;image3Link;image4ImageUrl;image4AltText;image4Link;image5ImageUrl;image5AltText;image5Link;image6ImageUrl;image6AltText;image6Link;additionalData1;additionalData2;additionalData3;additionalData4;additionalData5;additionalData6;additionalData7;additionalData8;additionalData9;additionalData10;additionalData11;additionalData12;additionalData13;additionalData14;additionalData15;additionalData16;additionalData17;additionalData18;additionalData19;additionalData20
120931;Hairloss Control Scalp Concentrate;Hår- & hovedbundspleje;Hairloss Control Scalp Concentrate;;;;;;;;;;;https://www.labiosthetique.dk/hairloss-control-scalp-concentrate;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/h/a/hairloss_control_scalp_concentrate_384383_100ml_4e2f9e9.jpg/hairloss_control_scalp_concentrate_384383_100ml_4e2f9e9.jpg;;https://www.labiosthetique.dk/hairloss-control-scalp-concentrate;;;;;;;;;;;;;;;;Hovedbundskoncentrat, som modvirker hårtab;;;;;;;;;;;;;;;;;;;
002739;Clarifying Spot Gel;Hudpleje;Clarifying Spot Gel;;;;;;;;;;;https://www.labiosthetique.dk/clarifying-spot-gel;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/c/l/clarifying_spot_gel_396279_15ml_66db2a2.jpg/clarifying_spot_gel_396279_15ml_66db2a2.jpg;;https://www.labiosthetique.dk/clarifying-spot-gel;;;;;;;;;;;;;;;;Rensende hydrogel til urenheder i huden;;;;;;;;;;;;;;;;;;;
021278;Liquid Glam;Make-up;Liquid Glam;;;;;;;;;;;https://www.labiosthetique.dk/liquid-glam;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/l/i/liquid_glam_388847_4ml_0f1203c.jpg/liquid_glam_388847_4ml_0f1203c.jpg;;https://www.labiosthetique.dk/liquid-glam;;;;;;;;;;;;;;;;Gennemsigtig glimmerholdig gel;;;;;;;;;;;;;;;;;;;
002628;Sun Care Stick SPF 50+;Hudpleje;Sun Care Stick SPF 50+;;;;;;;;;;;https://www.labiosthetique.dk/sun-care-stick-spf-50;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/u/sun_care_stick_spf_50_248079_8g_405648b.jpg/sun_care_stick_spf_50_248079_8g_405648b.jpg;;https://www.labiosthetique.dk/sun-care-stick-spf-50;;;;;;;;;;;;;;;;Solcreme til ømfindtlig hud SPF 50 +;;;;;;;;;;;;;;;;;;;
123212;Colour Protection Structure Restoring Treatment;Hår- & hovedbundspleje;Colour Protection Structure Restoring Treatment;;;;;;;;;;;https://www.labiosthetique.dk/colour-protection-structure-restoring-treatment;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/c/o/colour_protection_structure_restoring_treatment_247177_1Set_89b3601.jpg/colour_protection_structure_restoring_treatment_247177_1Set_89b3601.jpg;;https://www.labiosthetique.dk/colour-protection-structure-restoring-treatment;;;;;;;;;;;;;;;;Restrukturerende intensiv behandling;;;;;;;;;;;;;;;;;;;
002241;After Sun Soothing Hydro Spray;Hudpleje;After Sun Soothing Hydro Spray;;;;;;;;;;;https://www.labiosthetique.dk/after-sun-soothing-hydro-spray;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/a/f/after_sun_soothing_hydro_spray_356893_100ml_d6d8669.jpg/after_sun_soothing_hydro_spray_356893_100ml_d6d8669.jpg;;https://www.labiosthetique.dk/after-sun-soothing-hydro-spray;;;;;;;;;;;;;;;;Beruhigt und entspannt sonnengestresste Haut sofort und spendet wertvolle Feuchtigkeit;;;;;;;;;;;;;;;;;;;
120613;Fortifying Shampoo;Hår- & hovedbundspleje;Fortifying Shampoo;;;;;;;;;;;https://www.labiosthetique.dk/fortifying-shampoo;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/f/o/fortifying_shampoo_382571_250ml_a2d6f95.jpg/fortifying_shampoo_382571_250ml_a2d6f95.jpg;;https://www.labiosthetique.dk/fortifying-shampoo;;;;;;;;;;;;;;;;Hårstyrkende shampoo;;;;;;;;;;;;;;;;;;;
053518;Sæbeskål;Hudpleje;Sæbeskål;;;;;;;;;;;https://www.labiosthetique.dk/seifenschale;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/e/seifenschale_280291_1St_ck_af203e0.jpg/seifenschale_280291_1St_ck_af203e0.jpg;;https://www.labiosthetique.dk/seifenschale;;;;;;;;;;;;;;;;Stilfuld sæbeskål, som passer til sæben Le Savon Spa. Forarbejdet af hygiejnisk akryl og forsynet med skridhæmmende gummidutter på undersiden.;;;;;;;;;;;;;;;;;;;
016756;Magic Shadow 47 Smooth Cappuccino;Make-up;Magic Shadow 47 Smooth Cappuccino;;;;;;;;;;;https://www.labiosthetique.dk/magic-shadow?childSku=4040218824094;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/m/a/magic_shadow_47_smooth_cappuccino_247563_2_5g_52b48c6.jpg/magic_shadow_47_smooth_cappuccino_247563_2_5g_52b48c6.jpg;;https://www.labiosthetique.dk/magic-shadow?childSku=4040218824094;;;;;;;;;;;;;;;;Magisk pudder-øjenskygge med langvarig fløjlsagtig tekstur;;;;;;;;;;;;;;;;;;;
017622;Brow Definer B01 Dark Brown;Make-up;Brow Definer B01 Dark Brown;;;;;;;;;;;https://www.labiosthetique.dk/brow-definer?childSku=4040218889994;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/b/r/brow_definer_b01_dark_brown_406083_0_09g_16b83b4.jpg/brow_definer_b01_dark_brown_406083_0_09g_16b83b4.jpg;;https://www.labiosthetique.dk/brow-definer?childSku=4040218889994;;;;;;;;;;;;;;;;Øjenbrynsstift med børste;;;;;;;;;;;;;;;;;;;
016966;Eyeshadow Pen Macadamia;Make-up;Eyeshadow Pen Macadamia;;;;;;;;;;;https://www.labiosthetique.dk/eyeshadow-pen?childSku=4040218814293;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/e/y/eyeshadow_pen_macadamia_247575_1_4g_a242ab1.jpg/eyeshadow_pen_macadamia_247575_1_4g_a242ab1.jpg;;https://www.labiosthetique.dk/eyeshadow-pen?childSku=4040218814293;;;;;;;;;;;;;;;;Praktisk Eyeshadow Pen: Kreerer hurtigt og enkelt en perfekt, viske- og vandfast øjenmake-up.;;;;;;;;;;;;;;;;;;;
019462;Sensual Lipstick Brilliant B236 Sparkling Sorbet;Make-up;Sensual Lipstick Brilliant B236 Sparkling Sorbet;;;;;;;;;;;https://www.labiosthetique.dk/sensual-lipstick-brilliant?childSku=4040218830293;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/e/sensual_lipstick_brilliant_b236_sparkling_sorbet_324229_3_3g_110340c.jpg/sensual_lipstick_brilliant_b236_sparkling_sorbet_324229_3_3g_110340c.jpg;;https://www.labiosthetique.dk/sensual-lipstick-brilliant?childSku=4040218830293;;;;;;;;;;;;;;;;Læbestift, som giver uimodståelige Hollywood-læber;;;;;;;;;;;;;;;;;;;
120772;Volume Strengthening Shampoo;Hår- & hovedbundspleje;Volume Strengthening Shampoo;;;;;;;;;;;https://www.labiosthetique.dk/volume-strengthening-shampoo?childSku=4040218843293;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/v/o/volume_strengthening_shampoo_247449_250ml_5bc44f8.jpg/volume_strengthening_shampoo_247449_250ml_5bc44f8.jpg;;https://www.labiosthetique.dk/volume-strengthening-shampoo?childSku=4040218843293;;;;;;;;;;;;;;;;Styrkende, volumenopbyggende shampoo;;;;;;;;;;;;;;;;;;;
002795;Dermosthétique Instant Lifting Eye Patch;Hudpleje;Dermosthétique Instant Lifting Eye Patch;;;;;;;;;;;https://www.labiosthetique.dk/dermosthetique-age-3-instant-lifting-eye-patch;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/d/e/dermosth_tique_instant_lifting_eye_patch_247961_20St_ck_fcee1f3.jpg/dermosth_tique_instant_lifting_eye_patch_247961_20St_ck_fcee1f3.jpg;;https://www.labiosthetique.dk/dermosthetique-age-3-instant-lifting-eye-patch;;;;;;;;;;;;;;;;Hydrogel-øjenpads mit AGE3-kompleks og straksliftingeffekt.;;;;;;;;;;;;;;;;;;;
016518;Magic Shadow 51 Pale Mauve;Make-up;Magic Shadow 51 Pale Mauve;;;;;;;;;;;https://www.labiosthetique.dk/magic-shadow?childSku=4040218866193;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/m/a/magic_shadow_51_pale_mauve_354967_2_5g_26ea289.jpg/magic_shadow_51_pale_mauve_354967_2_5g_26ea289.jpg;;https://www.labiosthetique.dk/magic-shadow?childSku=4040218866193;;;;;;;;;;;;;;;;Magisk pudder-øjenskygge med langvarig fløjlsagtig tekstur.;;;;;;;;;;;;;;;;;;;
021567;Perfect Skin 2/2 Medium Beige;Make-up;Perfect Skin 2/2 Medium Beige;;;;;;;;;;;https://www.labiosthetique.dk/perfect-skin?childSku=4040218878493;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/p/e/perfect_skin_2_2_medium_beige_391647_30ml_c8fcf27.jpg/perfect_skin_2_2_medium_beige_391647_30ml_c8fcf27.jpg;;https://www.labiosthetique.dk/perfect-skin?childSku=4040218878493;;;;;;;;;;;;;;;;Holdbar makeup, der dækker;;;;;;;;;;;;;;;;;;;
048796;Styling Brush;Hår- & hovedbundspleje,Styling;Styling Brush;;;;;;;;;;;https://www.labiosthetique.dk/styling-brush;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/t/styling_brush_342827_1St_ck_fbe586e.jpg/styling_brush_342827_1St_ck_fbe586e.jpg;;https://www.labiosthetique.dk/styling-brush;;;;;;;;;;;;;;;;Den klassiske hårbørste, der gør det nemt at børste håret blidt igennem og giver et velplejet look: Blandingen af natur- og nylonbørster giver håret vidunderlig glans og spændstighed.;;;;;;;;;;;;;;;;;;;
003912;Spa Wellness Soap;Hudpleje;Spa Wellness Soap;;;;;;;;;;;https://www.labiosthetique.dk/spa-wellness-soap?childSku=4040218856392;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/p/spa_wellness_soap_329815_150g_f6c2129.jpg/spa_wellness_soap_329815_150g_f6c2129.jpg;;https://www.labiosthetique.dk/spa-wellness-soap?childSku=4040218856392;;;;;;;;;;;;;;;;Blid wellness-sæbe til rensning af ansigt og krop;;;;;;;;;;;;;;;;;;;
016312;Eyeshadow Pen Blooming Grace;Make-up;Eyeshadow Pen Blooming Grace;;;;;;;;;;;https://www.labiosthetique.dk/eyeshadow-pen?childSku=4040218860191;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/e/y/eyeshadow_pen_blooming_grace_322643_1_4g_48ca459.jpg/eyeshadow_pen_blooming_grace_322643_1_4g_48ca459.jpg;;https://www.labiosthetique.dk/eyeshadow-pen?childSku=4040218860191;;;;;;;;;;;;;;;;Praktisk Eyeshadow Pen: Kreerer hurtigt og enkelt en perfekt, viske- og vandfast øjenmake-up.;;;;;;;;;;;;;;;;;;;
120045;Long Hair Protective Conditioning Fluid;Hår- & hovedbundspleje;Long Hair Protective Conditioning Fluid;;;;;;;;;;;https://www.labiosthetique.dk/long-hair-protective-conditioning-fluid-1;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/l/o/long_hair_protective_conditioning_fluid_386232_125ml_35ec887.jpg/long_hair_protective_conditioning_fluid_386232_125ml_35ec887.jpg;;https://www.labiosthetique.dk/long-hair-protective-conditioning-fluid-1;;;;;;;;;;;;;;;;Beskyttende pleje-fluid;;;;;;;;;;;;;;;;;;;
017575;Perfect Volume Brown;Make-up;Perfect Volume Brown;;;;;;;;;;;https://www.labiosthetique.dk/perfect-volume?childSku=4040218865691;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/p/e/perfect_volume_brown_247621_8ml_48b40e4.jpg/perfect_volume_brown_247621_8ml_48b40e4.jpg;;https://www.labiosthetique.dk/perfect-volume?childSku=4040218865691;;;;;;;;;;;;;;;;Volumenmascara - til uimodståeligt smukke øjenvipper;;;;;;;;;;;;;;;;;;;
016594;Magic Shadow 54 Satin Mango;Make-up;Magic Shadow 54 Satin Mango;;;;;;;;;;;https://www.labiosthetique.dk/magic-shadow?childSku=4040218870091;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/m/a/magic_shadow_54_satin_mango_378589_2_5g_c94a2fa.jpg/magic_shadow_54_satin_mango_378589_2_5g_c94a2fa.jpg;;https://www.labiosthetique.dk/magic-shadow?childSku=4040218870091;;;;;;;;;;;;;;;;Magisk pudder-øjenskygge med langvarig fløjlsagtig tekstur.;;;;;;;;;;;;;;;;;;;
016347;Eyeshadow Pen Sugar Plum;Make-up;Eyeshadow Pen Sugar Plum;;;;;;;;;;;https://www.labiosthetique.dk/eyeshadow-pen?childSku=4040218881691;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/e/y/eyeshadow_pen_sugar_plum_396594_1_4g_20e1f93.jpg/eyeshadow_pen_sugar_plum_396594_1_4g_20e1f93.jpg;;https://www.labiosthetique.dk/eyeshadow-pen?childSku=4040218881691;;;;;;;;;;;;;;;;Praktisk Eyeshadow Pen: Kreerer hurtigt og enkelt en perfekt, viske- og vandfast øjenmake-up.;;;;;;;;;;;;;;;;;;;
002192;Spa Relaxing Body Lotion;Hudpleje;Spa Relaxing Body Lotion;;;;;;;;;;;https://www.labiosthetique.dk/spa-relaxing-body-lotion?childSku=4040218855890;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/p/spa_relaxing_body_lotion_329677_250ml_05514d9.jpg/spa_relaxing_body_lotion_329677_250ml_05514d9.jpg;;https://www.labiosthetique.dk/spa-relaxing-body-lotion?childSku=4040218855890;;;;;;;;;;;;;;;;Afslappende kropslotion;;;;;;;;;;;;;;;;;;;
020425;Brilliant Nail Merlot;Make-up;Brilliant Nail Merlot;;;;;;;;;;;https://www.labiosthetique.dk/brilliant-nail?childSku=4040218866490;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/b/r/brilliant_nail_merlot_355013_8ml_f687a9f.jpg/brilliant_nail_merlot_355013_8ml_f687a9f.jpg;;https://www.labiosthetique.dk/brilliant-nail?childSku=4040218866490;;;;;;;;;;;;;;;;Langtidsholdbar, skinnende neglelak;;;;;;;;;;;;;;;;;;;
021052;Fresh Skin 4/5 Deep Brown;Make-up;Fresh Skin 4/5 Deep Brown;;;;;;;;;;;https://www.labiosthetique.dk/fresh-skin?childSku=4040218856989;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/f/r/fresh_skin_4_5_deep_brown_260673_30ml_2a72c65.jpg/fresh_skin_4_5_deep_brown_260673_30ml_2a72c65.jpg;;https://www.labiosthetique.dk/fresh-skin?childSku=4040218856989;;;;;;;;;;;;;;;;Tonet fugtighedscreme;;;;;;;;;;;;;;;;;;;
120162;Frizz Control Smoothing Conditioner;Hår- & hovedbundspleje;Frizz Control Smoothing Conditioner;;;;;;;;;;;https://www.labiosthetique.dk/frizz-control-smoothing-conditioner;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/f/r/frizz_control_smoothing_conditioner_247249_150ml_25e3465.jpg/frizz_control_smoothing_conditioner_247249_150ml_25e3465.jpg;;https://www.labiosthetique.dk/frizz-control-smoothing-conditioner;;;;;;;;;;;;;;;;Glattende hurtigpleje til hår;;;;;;;;;;;;;;;;;;;
110282;Homme Texture Pomade;Styling;Homme Texture Pomade;;;;;;;;;;;https://www.labiosthetique.dk/homme-texture-pomade;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/h/o/homme_texture_pomade_247267_75ml_3c6bc2b.jpg/homme_texture_pomade_247267_75ml_3c6bc2b.jpg;;https://www.labiosthetique.dk/homme-texture-pomade;;;;;;;;;;;;;;;;Vandbaseret pomade som skaber en kontrolleret tekstur.;;;;;;;;;;;;;;;;;;;
110344;Artistic Hair Spray;Styling;Artistic Hair Spray;;;;;;;;;;;https://www.labiosthetique.dk/artistic-hair-spray;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/a/r/artistic_hair_spray_398123_250ml_72af289.jpg/artistic_hair_spray_398123_250ml_72af289.jpg;;https://www.labiosthetique.dk/artistic-hair-spray;;;;;;;;;;;;;;;;Hårspray til kreative looks;;;;;;;;;;;;;;;;;;;
016361;Eyeshadow Pen Camel;Make-up;Eyeshadow Pen Camel;;;;;;;;;;;https://www.labiosthetique.dk/eyeshadow-pen?childSku=4040218847086;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/e/y/eyeshadow_pen_camel_280259_1_4g_f3cf141.jpg/eyeshadow_pen_camel_280259_1_4g_f3cf141.jpg;;https://www.labiosthetique.dk/eyeshadow-pen?childSku=4040218847086;;;;;;;;;;;;;;;;Praktisk Eyeshadow Pen: Kreerer hurtigt og enkelt en perfekt, viske- og vandfast øjenmake-up.;;;;;;;;;;;;;;;;;;;
017502;Pencil for Eyes Forest Silk;Make-up;Pencil for Eyes Forest Silk;;;;;;;;;;;https://www.labiosthetique.dk/pencil-for-eyes?childSku=4040218855586;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/p/e/pencil_for_eyes_forest_silk_259679_1_06g_12ea3f8.jpg/pencil_for_eyes_forest_silk_259679_1_06g_12ea3f8.jpg;;https://www.labiosthetique.dk/pencil-for-eyes?childSku=4040218855586;;;;;;;;;;;;;;;;Blid kajal-eyeliner til naturlige øjeblikke - hver dag;;;;;;;;;;;;;;;;;;;
003714;Spa Skin Perfecting Lifting Cream;Hudpleje;Spa Skin Perfecting Lifting Cream;;;;;;;;;;;https://www.labiosthetique.dk/spa-skin-perfecting-lifting-cream;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/p/spa_skin_perfecting_lifting_cream_329797_75ml_8ab700b.jpg/spa_skin_perfecting_lifting_cream_329797_75ml_8ab700b.jpg;;https://www.labiosthetique.dk/spa-skin-perfecting-lifting-cream;;;;;;;;;;;;;;;;Rynkereducerende pleje til hals og dekolleté.;;;;;;;;;;;;;;;;;;;
038242;Glam+Colour Creamy Caramel .02 .LB Colouring Mask;Hår- & hovedbundspleje;Glam+Colour Creamy Caramel .02 .LB Colouring Mask;;;;;;;;;;;https://www.labiosthetique.dk/glam-colour-creamy-caramel-02-lb-colouring-mask;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/g/l/glam_colour_creamy_caramel_.02_.lb_colouring_mask_381807_200ml_ad68d61.jpg/glam_colour_creamy_caramel_.02_.lb_colouring_mask_381807_200ml_ad68d61.jpg;;https://www.labiosthetique.dk/glam-colour-creamy-caramel-02-lb-colouring-mask;;;;;;;;;;;;;;;;Farvemaske med farvebeskyttelse til blonderet, farvet og naturfarvet blond hår (tonehøjde 8-11);;;;;;;;;;;;;;;;;;;
021714;Natural Skin 3/3 Medium Gold;Make-up;Natural Skin 3/3 Medium Gold;;;;;;;;;;;https://www.labiosthetique.dk/natural-skin?childSku=4040218841985;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/n/a/natural_skin_3_3_medium_gold_390396_30ml_cfc3772.jpg/natural_skin_3_3_medium_gold_390396_30ml_cfc3772.jpg;;https://www.labiosthetique.dk/natural-skin?childSku=4040218841985;;;;;;;;;;;;;;;;Hudplejende anti-aging makeup;;;;;;;;;;;;;;;;;;;
017803;Eye Performer White Sand;Make-up;Eye Performer White Sand;;;;;;;;;;;https://www.labiosthetique.dk/eye-performer?childSku=4040218866285;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/e/y/eye_performer_white_sand_354979_1_2g_86d1941.jpg/eye_performer_white_sand_354979_1_2g_86d1941.jpg;;https://www.labiosthetique.dk/eye-performer?childSku=4040218866285;;;;;;;;;;;;;;;;Vandfast eyeliner til uforglemmelige øjeblikke;;;;;;;;;;;;;;;;;;;
002485;Dermosthétique Hydrating Cleansing Foam;Hudpleje;Dermosthétique Hydrating Cleansing Foam;;;;;;;;;;;https://www.labiosthetique.dk/dermosthetique-hydrating-cleansing-foam;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/d/e/dermosth_tique_hydrating_cleansing_foam_247953_150ml_99a8b4e.jpg/dermosth_tique_hydrating_cleansing_foam_247953_150ml_99a8b4e.jpg;;https://www.labiosthetique.dk/dermosthetique-hydrating-cleansing-foam;;;;;;;;;;;;;;;;Befugtende rensemousse med hyaluronsyre;;;;;;;;;;;;;;;;;;;
110432;Intense Hold Gel;Styling;Intense Hold Gel;;;;;;;;;;;https://www.labiosthetique.dk/intense-hold-gel;;;;;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/i/n/intense_hold_gel_398184_100ml_b32d2af.jpg/intense_hold_gel_398184_100ml_b32d2af.jpg;;https://www.labiosthetique.dk/intense-hold-gel;;;;;;;;;;;;;;;;Gel med kraftigt hold;;;;;;;;;;;;;;;;;;;
